Symbol,Series,Security Name,Band,Remarks
3MINDIA,EQ,3M INDIA LIMITED,20,"-"
AAATECH,SM,AAA TECHNOLOGIES LIMITED,20,"-"
AAREYDRUGS,EQ,AAREY DRUGS & PHARMACEUTICALS LIMITED,20,"-"
AARTIDRUGS,EQ,AARTI DRUGS LIMITED,20,"-"
AARTISURF,EQ,AARTI SURFACTANTS LIMITED,20,"-"
AARVI,EQ,AARVI ENCON LIMITED,20,"-"
AAVAS,EQ,AAVAS FINANCIERS LIMITED,20,"-"
ABB,EQ,ABB INDIA LIMITED,20,"-"
ABBOTINDIA,EQ,ABBOTT INDIA LIMITED,20,"-"
ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LIMITED,20,"-"
ABNINT,IT,A B N INTERCORP LIMITED,20,"-"
ABSLBANETF,EQ,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE BANKING ETF,20,"-"
ABSLNN50ET,EQ,ADITYA BIRLA SUN LIFE NIFTY NEXT 50 ETF,20,"-"
ACCELYA,EQ,ACCELYA SOLUTIONS INDIA LIMITED,20,"-"
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,20,"-"
ACE,EQ,ACTION CONSTRUCTION EQUIPMENT LIMITED,20,"-"
ADFFOODS,EQ,ADF FOODS LIMITED,20,"-"
ADORWELD,EQ,ADOR WELDING LIMITED,20,"-"
ADVANIHOTR,EQ,ADVANI HOTELS & RESORTS (INDIA) LIMITED,20,"-"
ADVENZYMES,EQ,ADVANCED ENZYME TECHNOLOGIES LIMITED,20,"-"
AEGISCHEM,EQ,AEGIS LOGISTICS LIMITED,20,"-"
AHIMSA,SM,AHIMSA INDUSTRIES LIMITED,20,"-"
AHLEAST,EQ,ASIAN HOTELS (EAST) LIMITED,20,"-"
AHLUCONT,EQ,AHLUWALIA CONTRACTS (INDIA) LIMITED,20,"-"
AHLWEST,EQ,ASIAN HOTELS (WEST) LIMITED,20,"-"
AIAENG,EQ,AIA ENGINEERING LIMITED,20,"-"
AIROLAM,SM,AIRO LAM LIMITED,20,"-"
AISL,SM,ANI INTEGRATED SERVICES LIMITED,20,"-"
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,20,"-"
AKASH,EQ,AKASH INFRA PROJECTS LIMITED,20,"-"
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,20,"-"
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,20,"-"
ALANKIT,EQ,ALANKIT LIMITED,20,"-"
ALBERTDAVD,EQ,ALBERT DAVID LIMITED,20,"-"
ALEMBICLTD,EQ,ALEMBIC LIMITED,20,"-"
ALICON,EQ,ALICON CASTALLOY LIMITED,20,"-"
ALKALI,EQ,ALKALI METALS LIMITED,20,"-"
ALKYLAMINE,EQ,ALKYL AMINES CHEMICALS LIMITED,20,"-"
ALLCARGO,EQ,ALLCARGO LOGISTICS LIMITED,20,"-"
ALLSEC,EQ,ALLSEC TECHNOLOGIES LIMITED,20,"-"
ALOKINDS,EQ,ALOK INDUSTRIES LIMITED,20,"-"
ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED,20,"-"
AMBER,EQ,AMBER ENTERPRISES INDIA LIMITED,20,"-"
AMBIKCO,EQ,AMBIKA COTTON MILLS LIMITED,20,"-"
AMJLAND,EQ,AMJ LAND HOLDINGS LIMITED,20,"-"
AMRUTANJAN,EQ,AMRUTANJAN HEALTH CARE LIMITED,20,"-"
ANDHRAPAP,EQ,ANDHRA PAPER LIMITED,20,"-"
ANDREWYU,EQ,ANDREW YULE & COMPANY LIMITED,20,"-"
ANMOL,EQ,ANMOL INDIA LIMITED,20,"-"
ANUP,EQ,THE ANUP ENGINEERING LIMITED,20,"-"
ANURAS,EQ,ANUPAM RASAYAN INDIA LIMITED,20,"-"
APARINDS,EQ,APAR INDUSTRIES LIMITED,20,"-"
APCL,EQ,ANJANI PORTLAND CEMENT LIMITED,20,"-"
APCOTEXIND,EQ,APCOTEX INDUSTRIES LIMITED,20,"-"
APEX,EQ,APEX FROZEN FOODS LIMITED,20,"-"
APLAPOLLO,EQ,APL APOLLO TUBES LIMITED,20,"-"
APOLLO,EQ,APOLLO MICRO SYSTEMS LIMITED,20,"-"
APOLLOPIPE,EQ,APOLLO PIPES LIMITED,20,"-"
APOLSINHOT,EQ,APOLLO SINDOORI HOTELS LIMITED,20,"-"
APTECHT,EQ,APTECH LIMITED,20,"-"
ARIES,EQ,ARIES AGRO LIMITED,20,"-"
ARIHANTCAP,EQ,ARIHANT CAPITAL MARKETS LIMITED,20,"-"
ARMANFIN,EQ,ARMAN FINANCIAL SERVICES LIMITED,20,"-"
AROGRANITE,EQ,ARO GRANITE INDUSTRIES LIMITED,20,"-"
ARVIND,EQ,ARVIND LIMITED,20,"-"
ARVINDFASN,EQ,ARVIND FASHIONS LIMITED,20,"-"
ARVSMART,EQ,ARVIND SMARTSPACES LIMITED,20,"-"
ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,20,"-"
ASAHISONG,EQ,ASAHI SONGWON COLORS LIMITED,20,"-"
ASALCBR,EQ,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20,"-"
ASCOM,SM,ASCOM LEASING & INVESTMENTS LIMITED,20,"-"
ASHIANA,EQ,ASHIANA HOUSING LIMITED,20,"-"
ASHOKA,EQ,ASHOKA BUILDCON LIMITED,20,"-"
ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LIMITED,20,"-"
ASIANTILES,EQ,ASIAN GRANITO INDIA LIMITED,20,"-"
ASPINWALL,EQ,ASPINWALL AND COMPANY LIMITED,20,"-"
ASTEC,EQ,ASTEC LIFESCIENCES LIMITED,20,"-"
ASTERDM,EQ,ASTER DM HEALTHCARE LIMITED,20,"-"
ASTRAMICRO,EQ,ASTRA MICROWAVE PRODUCTS LIMITED,20,"-"
ASTRAZEN,EQ,ASTRAZENECA PHARMA INDIA LIMITED,20,"-"
ASTRON,EQ,ASTRON PAPER & BOARD MILL LIMITED,20,"-"
ATFL,EQ,AGRO TECH FOODS LIMITED,20,"-"
ATUL,EQ,ATUL LIMITED,20,"-"
ATULAUTO,EQ,ATUL AUTO LIMITED,20,"-"
AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED,20,"-"
AVANTIFEED,EQ,AVANTI FEEDS LIMITED,20,"-"
AVTNPL,EQ,AVT NATURAL PRODUCTS LIMITED,20,"-"
AWHCL,EQ,ANTONY WASTE HANDLING CELL LIMITED,20,"-"
AXISBNKETF,EQ,AXIS MUTUAL FUND - AXIS BANKING ETF,20,"-"
AXISBPSETF,EQ,AXIS MUTUAL FUND - AXIS AAA BOND PLUS SDL ETF - 2026 MATURITY,20,"-"
AXISGOLD,EQ,AXIS MUTUAL FUND - AXIS GOLD ETF,20,"-"
AXISHCETF,EQ,AXIS MUTUAL FUND  - AXIS HEALTHCARE ETF,20,"-"
AXISNIFTY,EQ,AXIS MUTUAL FUND - AXIS NIFTY ETF,20,"-"
AXISTECETF,EQ,AXIS MUTUAL FUND - AXIS TECHNOLOGY ETF,20,"-"
BAJAJCON,EQ,BAJAJ CONSUMER CARE LIMITED,20,"-"
BAJAJELEC,EQ,BAJAJ ELECTRICALS LIMITED,20,"-"
BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVESTMENT LIMITED,20,"-"
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED,20,"-"
BALAMINES,EQ,BALAJI AMINES LIMITED,20,"-"
BALMLAWRIE,EQ,BALMER LAWRIE & COMPANY LIMITED,20,"-"
BALRAMCHIN,EQ,BALRAMPUR CHINI MILLS LIMITED,20,"-"
BANARISUG,EQ,BANNARI AMMAN SUGARS LIMITED,20,"-"
BANCOINDIA,EQ,BANCO PRODUCTS (I) LIMITED,20,"-"
BANKA,EQ,BANKA BIOLOO LIMITED,20,"-"
BANKBEES,EQ,NIPPON INDIA ETF BANK BEES,20,"-"
BANKINDIA,EQ,BANK OF INDIA,20,"-"
BARBEQUE,EQ,BARBEQUE NATION HOSPITALITY LIMITED,20,"-"
BASF,EQ,BASF INDIA LIMITED,20,"-"
BAYERCROP,EQ,BAYER CROPSCIENCE LIMITED,20,"-"
BBL,EQ,BHARAT BIJLEE LIMITED,20,"-"
BBTC,EQ,BOMBAY BURMAH TRADING CORPORATION LIMITED,20,"-"
BCLIND,EQ,BCL INDUSTRIES LIMITED,20,"-"
BDL,EQ,BHARAT DYNAMICS LIMITED,20,"-"
BECTORFOOD,EQ,MRS. BECTORS FOOD SPECIALITIES LIMITED,20,"-"
BEML,EQ,BEML LIMITED,20,"-"
BEPL,EQ,BHANSALI ENGINEERING POLYMERS LIMITED,20,"-"
BFINVEST,EQ,BF INVESTMENT LIMITED,20,"-"
BGRENERGY,EQ,BGR ENERGY SYSTEMS LIMITED,20,"-"
BHAGERIA,EQ,BHAGERIA INDUSTRIES LIMITED,20,"-"
BHAGYANGR,EQ,BHAGYANAGAR INDIA LIMITED,20,"-"
BHAGYAPROP,EQ,BHAGYANAGAR PROPERTIES LIMITED,20,"-"
BHALCHANDR,IT,BHALCHANDRAM CLOTHING LIMITED,20,"-"
BHARATGEAR,EQ,BHARAT GEARS LIMITED,20,"-"
BHARATRAS,EQ,BHARAT RASAYAN LIMITED,20,"-"
BINDALAGRO,EQ,OSWAL CHEMICALS & FERTILIZERS LIMITED,20,"-"
BIRET,RR,BROOKFIELD INDIA REAL ESTATE TRUST,20,"-"
BIRLACORPN,EQ,BIRLA CORPORATION LIMITED,20,"-"
BLISSGVS,EQ,BLISS GVS PHARMA LIMITED,20,"-"
BLS,EQ,BLS INTERNATIONAL SERVICES LIMITED,20,"-"
BLUEDART,EQ,BLUE DART EXPRESS LIMITED,20,"-"
BLUESTARCO,EQ,BLUE STAR LIMITED,20,"-"
BODALCHEM,EQ,BODAL CHEMICALS LIMITED,20,"-"
BOMDYEING,EQ,BOMBAY DYEING & MFG COMPANY LIMITED,20,"-"
BOROLTD,EQ,BOROSIL LIMITED,20,"-"
BRIGADE,EQ,BRIGADE ENTERPRISES LIMITED,20,"-"
BRNL,EQ,BHARAT ROAD NETWORK LIMITED,20,"-"
BSE,EQ,BSE LIMITED,20,"-"
BSLGOLDETF,EQ,ADITYA BIRLA SUN LIFE GOLD ETF - GROWTH,20,"-"
BSLNIFTY,EQ,ADITYA BIRLA SUN LIFE NIFTY ETF - GROWTH,20,"-"
BSOFT,EQ,BIRLASOFT LIMITED,20,"-"
BTML,SM,BODHI TREE MULTIMEDIA LIMITED,20,"-"
BURGERKING,EQ,BURGER KING INDIA LIMITED,20,"-"
CAMLINFINE,EQ,CAMLIN FINE SCIENCES LIMITED,20,"-"
CAMS,EQ,COMPUTER AGE MANAGEMENT SERVICES LIMITED,20,"-"
CANFINHOME,EQ,CAN FIN HOMES LIMITED,20,"-"
CANTABIL,EQ,CANTABIL RETAIL INDIA LIMITED,20,"-"
CAPACITE,EQ,CAPACIT'E INFRAPROJECTS LIMITED,20,"-"
CAPLIPOINT,EQ,CAPLIN POINT LABORATORIES LIMITED,20,"-"
CARBORUNIV,EQ,CARBORUNDUM UNIVERSAL LIMITED,20,"-"
CAREERP,EQ,CAREER POINT LIMITED,20,"-"
CARERATING,EQ,CARE RATINGS LIMITED,20,"-"
CARTRADE,EQ,CARTRADE TECH LIMITED,20,"-"
CASTROLIND,EQ,CASTROL INDIA LIMITED,20,"-"
CCL,EQ,CCL PRODUCTS (INDIA) LIMITED,20,"-"
CEATLTD,EQ,CEAT LIMITED,20,"-"
CENTENKA,EQ,CENTURY ENKA LIMITED,20,"-"
CENTRALBK,EQ,CENTRAL BANK OF INDIA,20,"-"
CENTRUM,EQ,CENTRUM CAPITAL LIMITED,20,"-"
CENTUM,EQ,CENTUM ELECTRONICS LIMITED,20,"-"
CENTURYPLY,EQ,CENTURY PLYBOARDS (INDIA) LIMITED,20,"-"
CENTURYTEX,EQ,CENTURY TEXTILES & INDUSTRIES LIMITED,20,"-"
CERA,EQ,CERA SANITARYWARE LIMITED,20,"-"
CEREBRAINT,EQ,CEREBRA INTEGRATED TECHNOLOGIES LIMITED,20,"-"
CESC,EQ,CESC LIMITED,20,"-"
CGCL,EQ,CAPRI GLOBAL CAPITAL LIMITED,20,"-"
CHALET,EQ,CHALET HOTELS LIMITED,20,"-"
CHAMBLFERT,EQ,CHAMBAL FERTILIZERS & CHEMICALS LIMITED,20,"-"
CHEMBOND,EQ,CHEMBOND CHEMICALS LTD,20,"-"
CHEMCON,EQ,CHEMCON SPECIALITY CHEMICALS LIMITED,20,"-"
CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED,20,"-"
CHENNPETRO,EQ,CHENNAI PETROLEUM CORPORATION LIMITED,20,"-"
CHOLAHLDNG,EQ,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,20,"-"
CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LIMITED,20,"-"
CLEAN,EQ,CLEAN SCIENCE AND TECHNOLOGY LIMITED,20,"-"
CLNINDIA,EQ,CLARIANT CHEMICALS (INDIA) LIMITED,20,"-"
CLSEL,EQ,CHAMAN LAL SETIA EXPORTS LIMITED,20,"-"
CMICABLES,EQ,CMI LIMITED,20,"-"
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,20,"-"
COMPINFO,EQ,COMPUAGE INFOCOM LIMITED,20,"-"
CONFIPET,EQ,CONFIDENCE PETROLEUM INDIA LIMITED,20,"-"
CONTROLPR,EQ,CONTROL PRINT LIMITED,20,"-"
CORALFINAC,EQ,CORAL INDIA FINANCE & HOUSING LIMITED,20,"-"
CORDSCABLE,EQ,CORDS CABLE INDUSTRIES LIMITED,20,"-"
COSMOFILMS,EQ,COSMO FILMS LIMITED,20,"-"
CPSEETF,EQ,CPSE ETF,20,"-"
CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LIMITED,20,"-"
CREDITACC,EQ,CREDITACCESS GRAMEEN LIMITED,20,"-"
CRISIL,EQ,CRISIL LIMITED,20,"-"
CROMPTON,EQ,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,20,"-"
CSBBANK,EQ,CSB BANK LIMITED,20,"-"
CUPID,EQ,CUPID LIMITED,20,"-"
CYBERTECH,EQ,CYBERTECH SYSTEMS AND SOFTWARE LIMITED,20,"-"
CYIENT,EQ,CYIENT LIMITED,20,"-"
DAAWAT,EQ,LT FOODS LIMITED,20,"-"
DALBHARAT,EQ,DALMIA BHARAT LIMITED,20,"-"
DALMIASUG,EQ,DALMIA BHARAT SUGAR AND INDUSTRIES LIMITED,20,"-"
DBCORP,EQ,D.B.CORP LIMITED,20,"-"
DBL,EQ,DILIP BUILDCON LIMITED,20,"-"
DCAL,EQ,DISHMAN CARBOGEN AMCIS LIMITED,20,"-"
DCBBANK,EQ,DCB BANK LIMITED,20,"-"
DCI,SM,DC INFOTECH AND COMMUNICATION LIMITED,20,"-"
DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED,20,"-"
DCW,EQ,DCW LIMITED,20,"-"
DECCANCE,EQ,DECCAN CEMENTS LIMITED,20,"-"
DEEPINDS,EQ,DEEP INDUSTRIES LIMITED,20,"-"
DELTACORP,EQ,DELTA CORP LIMITED,20,"-"
DEN,EQ,DEN NETWORKS LIMITED,20,"-"
DENORA,EQ,DE NORA INDIA LIMITED,20,"-"
DEVIT,SM,DEV INFORMATION TECHNOLOGY LIMITED,20,"-"
DEVYANI,EQ,DEVYANI INTERNATIONAL LIMITED,20,"-"
DFMFOODS,EQ,DFM FOODS LIMITED,20,"-"
DHANBANK,EQ,DHANLAXMI BANK LIMITED,20,"-"
DHANUKA,EQ,DHANUKA AGRITECH LIMITED,20,"-"
DIAMONDYD,EQ,PRATAAP SNACKS LIMITED,20,"-"
DICIND,EQ,DIC INDIA LIMITED,20,"-"
DISHTV,EQ,DISH TV INDIA LIMITED,20,"-"
DIXON,EQ,DIXON TECHNOLOGIES (INDIA) LIMITED,20,"-"
DLINKINDIA,EQ,D-LINK (INDIA) LIMITED,20,"-"
DMART,EQ,AVENUE SUPERMARTS LIMITED,20,"-"
DODLA,EQ,DODLA DAIRY LIMITED,20,"-"
DOLAT,EQ,DOLAT INVESTMENTS LIMITED,20,"-"
DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,20,"-"
DONEAR,EQ,DONEAR INDUSTRIES LIMITED,20,"-"
DPABHUSHAN,EQ,D. P. ABHUSHAN LIMITED,20,"-"
DREDGECORP,EQ,DREDGING CORPORATION OF INDIA LIMITED,20,"-"
DRSDILIP,SM,DRS DILIP ROADLINES LIMITED,20,"-"
DVL,EQ,DHUNSERI VENTURES LIMITED,20,"-"
DWARKESH,EQ,DWARIKESH SUGAR INDUSTRIES LIMITED,20,"-"
DYNAMATECH,EQ,DYNAMATIC TECHNOLOGIES LIMITED,20,"-"
DYNPRO,EQ,DYNEMIC PRODUCTS LIMITED,20,"-"
EASEMYTRIP,EQ,EASY TRIP PLANNERS LIMITED,20,"-"
EBBETF0423,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2023,20,"-"
EBBETF0425,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2025,20,"-"
EBBETF0430,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2030,20,"-"
EBBETF0431,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2031,20,"-"
EBIXFOREX,EQ,EBIXCASH WORLD MONEY INDIA LIMITED,20,"-"
EDELWEISS,EQ,EDELWEISS FINANCIAL SERVICES LIMITED,20,"-"
EIDPARRY,EQ,EID PARRY INDIA LIMITED,20,"-"
EIHAHOTELS,EQ,EIH ASSOCIATED HOTELS LIMITED,20,"-"
EIHOTEL,EQ,EIH LIMITED,20,"-"
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LIMITED,20,"-"
ELECON,EQ,ELECON ENGINEERING COMPANY LIMITED,20,"-"
ELECTCAST,EQ,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELECTCAST,W1,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELGIEQUIP,EQ,ELGI EQUIPMENTS LIMITED,20,"-"
ELGIRUBCO,EQ,ELGI RUBBER COMPANY LIMITED,20,"-"
EMAMILTD,EQ,EMAMI LIMITED,20,"-"
EMAMIPAP,EQ,EMAMI PAPER MILLS LIMITED,20,"-"
EMBASSY,RR,EMBASSY OFFICE PARKS REIT,20,"-"
EMKAY,EQ,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,20,"-"
EMMBI,EQ,EMMBI INDUSTRIES LIMITED,20,"-"
ENDURANCE,EQ,ENDURANCE TECHNOLOGIES LIMITED,20,"-"
ENGINERSIN,EQ,ENGINEERS INDIA LIMITED,20,"-"
ENIL,EQ,ENTERTAINMENT NETWORK (INDIA) LIMITED,20,"-"
EPL,EQ,EPL LIMITED,20,"-"
EQ30,EQ,EDELWEISS ETF - NIFTY 100 QUALITY 30,20,"-"
EQUITASBNK,EQ,EQUITAS SMALL FINANCE BANK LIMITED,20,"-"
ERIS,EQ,ERIS LIFESCIENCES LIMITED,20,"-"
ESABINDIA,EQ,ESAB INDIA LIMITED,20,"-"
ESTER,EQ,ESTER INDUSTRIES LIMITED,20,"-"
EVEREADY,EQ,EVEREADY INDUSTRIES INDIA LIMITED,20,"-"
EVERESTIND,EQ,EVEREST INDUSTRIES LIMITED,20,"-"
EXCELINDUS,EQ,EXCEL INDUSTRIES LIMITED,20,"-"
FACT,EQ,FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,20,"-"
FCL,EQ,FINEOTEX CHEMICAL LIMITED,20,"-"
FCONSUMER,EQ,FUTURE CONSUMER LIMITED,20,"-"
FDC,EQ,FDC LIMITED,20,"-"
FILATEX,EQ,FILATEX INDIA LIMITED,20,"-"
FINCABLES,EQ,FINOLEX CABLES LIMITED,20,"-"
FINEORG,EQ,FINE ORGANIC INDUSTRIES LIMITED,20,"-"
FINPIPE,EQ,FINOLEX INDUSTRIES LIMITED,20,"-"
FLUOROCHEM,EQ,GUJARAT FLUOROCHEMICALS LIMITED,20,"-"
FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (INDIA) LIMITED.,20,"-"
FORCEMOT,EQ,FORCE MOTORS LTD,20,"-"
FORTIS,EQ,FORTIS HEALTHCARE LIMITED,20,"-"
FOSECOIND,EQ,FOSECO INDIA LIMITED,20,"-"
FSL,EQ,FIRSTSOURCE SOLUTIONS LIMITED,20,"-"
GABRIEL,EQ,GABRIEL INDIA LIMITED,20,"-"
GAEL,EQ,GUJARAT AMBUJA EXPORTS LIMITED,20,"-"
GALAXYSURF,EQ,GALAXY SURFACTANTS LIMITED,20,"-"
GALLANTT,EQ,GALLANTT METAL LIMITED,20,"-"
GALLISPAT,EQ,GALLANTT ISPAT LIMITED,20,"-"
GANDHITUBE,EQ,GANDHI SPECIAL TUBES LIMITED,20,"-"
GANECOS,EQ,GANESHA ECOSPHERE LIMITED,20,"-"
GANGESSECU,EQ,GANGES SECURITIES LIMITED,20,"-"
GARFIBRES,EQ,GARWARE TECHNICAL FIBRES LIMITED,20,"-"
GATI,EQ,GATI LIMITED,20,"-"
GAYAPROJ,EQ,GAYATRI PROJECTS LIMITED,20,"-"
GEECEE,EQ,GEECEE VENTURES LIMITED,20,"-"
GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED,20,"-"
GENCON,EQ,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED,20,"-"
GENUSPOWER,EQ,GENUS POWER INFRASTRUCTURES LIMITED,20,"-"
GEOJITFSL,EQ,GEOJIT FINANCIAL SERVICES LIMITED,20,"-"
GEPIL,EQ,GE POWER INDIA LIMITED,20,"-"
GESHIP,EQ,THE GREAT EASTERN SHIPPING COMPANY LIMITED,20,"-"
GET&D,EQ,GE T&D INDIA LIMITED,20,"-"
GFLLIMITED,EQ,GFL LIMITED,20,"-"
GHCL,EQ,GHCL LIMITED,20,"-"
GICHSGFIN,EQ,GIC HOUSING FINANCE LIMITED,20,"-"
GICRE,EQ,GENERAL INSURANCE CORPORATION OF INDIA,20,"-"
GILLETTE,EQ,GILLETTE INDIA LIMITED,20,"-"
GIPCL,EQ,GUJARAT INDUSTRIES POWER COMPANY LIMITED,20,"-"
GKWLIMITED,EQ,GKW LIMITED,20,"-"
GLAND,EQ,GLAND PHARMA LIMITED,20,"-"
GLAXO,EQ,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,20,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,20,"-"
GMBREW,EQ,GM BREWERIES LIMITED,20,"-"
GMDCLTD,EQ,GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED,20,"-"
GMMPFAUDLR,EQ,GMM PFAUDLER LIMITED,20,"-"
GNA,EQ,GNA AXLES LIMITED,20,"-"
GNFC,EQ,GUJARAT NARMADA VALLEY FERTILIZERS AND CHEMICALS LIMITED,20,"-"
GOCLCORP,EQ,GOCL CORPORATION LIMITED,20,"-"
GODFRYPHLP,EQ,GODFREY PHILLIPS INDIA LIMITED,20,"-"
GODREJAGRO,EQ,GODREJ AGROVET LIMITED,20,"-"
GODREJIND,EQ,GODREJ INDUSTRIES LIMITED,20,"-"
GOKUL,EQ,GOKUL REFOILS AND SOLVENT LIMITED,20,"-"
GOLDBEES,EQ,NIPPON INDIA ETF GOLD BEES,20,"-"
GOLDIAM,EQ,GOLDIAM INTERNATIONAL LIMITED,20,"-"
GOLDSHARE,EQ,UTI MUTUAL FUND - UTI GOLD EXCHANGE TRADED FUND,20,"-"
GOODYEAR,EQ,GOODYEAR INDIA LIMITED,20,"-"
GPPL,EQ,GUJARAT PIPAVAV PORT LIMITED,20,"-"
GPTINFRA,EQ,GPT INFRAPROJECTS LIMITED,20,"-"
GRAPHITE,EQ,GRAPHITE INDIA LIMITED,20,"-"
GRAUWEIL,EQ,GRAUER & WEIL (INDIA) LIMITED,20,"-"
GRAVITA,EQ,GRAVITA INDIA LIMITED,20,"-"
GREAVESCOT,EQ,GREAVES COTTON LIMITED,20,"-"
GREENLAM,EQ,GREENLAM INDUSTRIES LIMITED,20,"-"
GREENPLY,EQ,GREENPLY INDUSTRIES LIMITED,20,"-"
GRINDWELL,EQ,GRINDWELL NORTON LIMITED,20,"-"
GRINFRA,EQ,G R INFRAPROJECTS LIMITED,20,"-"
GRPLTD,EQ,GRP LIMITED,20,"-"
GRSE,EQ,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,20,"-"
GSCLCEMENT,EQ,GUJARAT SIDHEE CEMENT LIMITED,20,"-"
GSFC,EQ,GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,20,"-"
GSPL,EQ,GUJARAT STATE PETRONET LIMITED,20,"-"
GSS,EQ,GSS INFOTECH LIMITED,20,"-"
GTPL,EQ,GTPL HATHWAY LIMITED,20,"-"
GUFICBIO,EQ,GUFIC BIOSCIENCES LIMITED,20,"-"
GUJALKALI,EQ,GUJARAT ALKALIES AND CHEMICALS LIMITED,20,"-"
GUJAPOLLO,EQ,GUJARAT APOLLO INDUSTRIES LIMITED,20,"-"
GULFOILLUB,EQ,GULF OIL LUBRICANTS INDIA LIMITED,20,"-"
GULFPETRO,EQ,GP PETROLEUMS LIMITED,20,"-"
HAL,EQ,HINDUSTAN AERONAUTICS LIMITED,20,"-"
HARRMALAYA,EQ,HARRISONS  MALAYALAM LIMITED,20,"-"
HATHWAY,EQ,HATHWAY CABLE & DATACOM LIMITED,20,"-"
HATSUN,EQ,HATSUN AGRO PRODUCT LIMITED,20,"-"
HBANKETF,EQ,HDFC MUTUAL FUND - HDFC BANKING ETF,20,"-"
HBLPOWER,EQ,HBL POWER SYSTEMS LIMITED,20,"-"
HCG,EQ,HEALTHCARE GLOBAL ENTERPRISES LIMITED,20,"-"
HDFCMFGETF,EQ,HDFC MUTUAL FUND-HDFC GOLD EXCHANGE TRADED FUND,20,"-"
HDFCNIFETF,EQ,HDFC MUTUAL FUND - HDFC NIFTY ETF,20,"-"
HDFCSENETF,EQ,HDFC MUTUAL FUND - HDFC SENSEX ETF,20,"-"
HEG,EQ,HEG LIMITED,20,"-"
HEIDELBERG,EQ,HEIDELBERGCEMENT INDIA LIMITED,20,"-"
HEMIPROP,EQ,HEMISPHERE PROPERTIES INDIA LIMITED,20,"-"
HERANBA,EQ,HERANBA INDUSTRIES LIMITED,20,"-"
HERCULES,EQ,HERCULES HOISTS LIMITED,20,"-"
HERITGFOOD,EQ,HERITAGE FOODS LIMITED,20,"-"
HESTERBIO,EQ,HESTER BIOSCIENCES LIMITED,20,"-"
HGINFRA,EQ,H.G. INFRA ENGINEERING LIMITED,20,"-"
HIKAL,EQ,HIKAL LIMITED,20,"-"
HIL,EQ,HIL LIMITED,20,"-"
HINDCOMPOS,EQ,HINDUSTAN COMPOSITES LIMITED,20,"-"
HINDCOPPER,EQ,HINDUSTAN COPPER LIMITED,20,"-"
HINDZINC,EQ,HINDUSTAN ZINC LIMITED,20,"-"
HIRECT,EQ,HIND RECTIFIERS LIMITED,20,"-"
HISARMETAL,EQ,HISAR METAL INDUSTRIES LIMITED,20,"-"
HITECH,EQ,HI-TECH PIPES LIMITED,20,"-"
HITECHGEAR,EQ,THE HI-TECH GEARS LIMITED,20,"-"
HLEGLAS,EQ,HLE GLASCOAT LIMITED,20,"-"
HMVL,EQ,HINDUSTAN MEDIA VENTURES LIMITED,20,"-"
HNGSNGBEES,EQ,NIPPON INDIA ETF HANG SENG BEES,20,"-"
HOMEFIRST,EQ,HOME FIRST FINANCE COMPANY INDIA LIMITED,20,"-"
HONAUT,EQ,HONEYWELL AUTOMATION INDIA LIMITED,20,"-"
