Symbol,Series,Security Name,Band,Remarks
APLAPOLLO,EQ,APL APOLLO TUBES LIMITED,20,"-"
APOLLO,EQ,APOLLO MICRO SYSTEMS LIMITED,20,"-"
APOLLOPIPE,EQ,APOLLO PIPES LIMITED,20,"-"
APOLSINHOT,EQ,APOLLO SINDOORI HOTELS LIMITED,20,"-"
APTECHT,EQ,APTECH LIMITED,20,"-"
APTUS,EQ,APTUS VALUE HOUSING FINANCE INDIA LIMITED,20,"-"
ARIES,EQ,ARIES AGRO LIMITED,20,"-"
ARIHANTCAP,EQ,ARIHANT CAPITAL MARKETS LIMITED,20,"-"
ARMANFIN,EQ,ARMAN FINANCIAL SERVICES LIMITED,20,"-"
AROGRANITE,EQ,ARO GRANITE INDUSTRIES LIMITED,20,"-"
ARSSINFRA,EQ,ARSS INFRASTRUCTURE PROJECTS LIMITED,20,"-"
ARVIND,EQ,ARVIND LIMITED,20,"-"
ARVINDFASN,EQ,ARVIND FASHIONS LIMITED,20,"-"
ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,20,"-"
ASAHISONG,EQ,ASAHI SONGWON COLORS LIMITED,20,"-"
ASALCBR,EQ,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20,"-"
ASHAPURMIN,EQ,ASHAPURA MINECHEM LIMITED,20,"-"
ASHIANA,EQ,ASHIANA HOUSING LIMITED,20,"-"
ASHIMASYN,EQ,ASHIMA LIMITED,20,"-"
ASHOKA,EQ,ASHOKA BUILDCON LIMITED,20,"-"
ASIANENE,EQ,ASIAN ENERGY SERVICES LIMITED,20,"-"
ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LIMITED,20,"-"
ASIANTILES,EQ,ASIAN GRANITO INDIA LIMITED,20,"-"
ASPINWALL,EQ,ASPINWALL AND COMPANY LIMITED,20,"-"
ASTEC,EQ,ASTEC LIFESCIENCES LIMITED,20,"-"
ASTERDM,EQ,ASTER DM HEALTHCARE LIMITED,20,"-"
ASTRAMICRO,EQ,ASTRA MICROWAVE PRODUCTS LIMITED,20,"-"
ASTRAZEN,EQ,ASTRAZENECA PHARMA INDIA LIMITED,20,"-"
ASTRON,EQ,ASTRON PAPER & BOARD MILL LIMITED,20,"-"
ATFL,EQ,AGRO TECH FOODS LIMITED,20,"-"
ATULAUTO,EQ,ATUL AUTO LIMITED,20,"-"
AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED,20,"-"
AVADHSUGAR,EQ,AVADH SUGAR & ENERGY LIMITED,20,"-"
AVANTIFEED,EQ,AVANTI FEEDS LIMITED,20,"-"
AVTNPL,EQ,AVT NATURAL PRODUCTS LIMITED,20,"-"
AWHCL,EQ,ANTONY WASTE HANDLING CELL LIMITED,20,"-"
AXISBNKETF,EQ,AXIS MUTUAL FUND - AXIS BANKING ETF,20,"-"
AXISBPSETF,EQ,AXIS MUTUAL FUND - AXIS AAA BOND PLUS SDL ETF - 2026 MATURITY,20,"-"
AXISCETF,EQ,AXIS MUTUAL FUND - AXIS CONSUMPTION ETF,20,"-"
AXISGOLD,EQ,AXIS MUTUAL FUND - AXIS GOLD ETF,20,"-"
AXISHCETF,EQ,AXIS MUTUAL FUND  - AXIS HEALTHCARE ETF,20,"-"
AXISNIFTY,EQ,AXIS MUTUAL FUND - AXIS NIFTY ETF,20,"-"
AXISTECETF,EQ,AXIS MUTUAL FUND - AXIS TECHNOLOGY ETF,20,"-"
AYMSYNTEX,EQ,AYM SYNTEX LIMITED,20,"-"
BAJAJCON,EQ,BAJAJ CONSUMER CARE LIMITED,20,"-"
BAJAJELEC,EQ,BAJAJ ELECTRICALS LIMITED,20,"-"
BAJAJHCARE,EQ,BAJAJ HEALTHCARE LIMITED,20,"-"
BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVESTMENT LIMITED,20,"-"
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED,20,"-"
BALAMINES,EQ,BALAJI AMINES LIMITED,20,"-"
BALAXI,EQ,BALAXI PHARMACEUTICALS LIMITED,20,"-"
BALMLAWRIE,EQ,BALMER LAWRIE & COMPANY LIMITED,20,"-"
BALPHARMA,EQ,BAL PHARMA LIMITED,20,"-"
BANARBEADS,EQ,BANARAS BEADS LIMITED,20,"-"
BANARISUG,EQ,BANNARI AMMAN SUGARS LIMITED,20,"-"
BANCOINDIA,EQ,BANCO PRODUCTS (I) LIMITED,20,"-"
BANKBEES,EQ,NIPPON INDIA ETF BANK BEES,20,"-"
BANKINDIA,EQ,BANK OF INDIA,20,"-"
BANSWRAS,EQ,BANSWARA SYNTEX LIMITED,20,"-"
BASF,EQ,BASF INDIA LIMITED,20,"-"
BAYERCROP,EQ,BAYER CROPSCIENCE LIMITED,20,"-"
BBETF0432,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2032 - GROWTH,20,"-"
BBL,EQ,BHARAT BIJLEE LIMITED,20,"-"
BBOX,EQ,BLACK BOX LIMITED,20,"-"
BBTC,EQ,BOMBAY BURMAH TRADING CORPORATION LIMITED,20,"-"
BDL,EQ,BHARAT DYNAMICS LIMITED,20,"-"
BECTORFOOD,EQ,MRS. BECTORS FOOD SPECIALITIES LIMITED,20,"-"
BEML,EQ,BEML LIMITED,20,"-"
BEPL,EQ,BHANSALI ENGINEERING POLYMERS LIMITED,20,"-"
BESTAGRO,EQ,BEST AGROLIFE LIMITED,20,"-"
BETA,SM,BETA DRUGS LIMITED,20,"-"
BFINVEST,EQ,BF INVESTMENT LIMITED,20,"-"
BFUTILITIE,EQ,BF UTILITIES LIMITED,20,"-"
BHAGCHEM,EQ,BHAGIRADHA CHEMICALS & INDUSTRIES LIMITED,20,"-"
BHAGERIA,EQ,BHAGERIA INDUSTRIES LIMITED,20,"-"
BHAGYANGR,EQ,BHAGYANAGAR INDIA LIMITED,20,"-"
BHAGYAPROP,EQ,BHAGYANAGAR PROPERTIES LIMITED,20,"-"
BHALCHANDR,IT,BHALCHANDRAM CLOTHING LIMITED,20,"-"
BHARATGEAR,EQ,BHARAT GEARS LIMITED,20,"-"
BHARATRAS,EQ,BHARAT RASAYAN LIMITED,20,"-"
BIL,EQ,BHARTIYA INTERNATIONAL LIMITED,20,"-"
BIOFILCHEM,EQ,BIOFIL CHEMICALS & PHARMACEUTICALS LIMITED,20,"-"
BIRET,RR,BROOKFIELD INDIA REAL ESTATE TRUST,20,"-"
BIRLACORPN,EQ,BIRLA CORPORATION LIMITED,20,"-"
BIRLAMONEY,EQ,ADITYA BIRLA MONEY LIMITED,20,"-"
BIRLATYRE,EQ,BIRLA TYRES LIMITED,20,"-"
BLISSGVS,EQ,BLISS GVS PHARMA LIMITED,20,"-"
BLUEDART,EQ,BLUE DART EXPRESS LIMITED,20,"-"
BLUESTARCO,EQ,BLUE STAR LIMITED,20,"-"
BODALCHEM,EQ,BODAL CHEMICALS LIMITED,20,"-"
BOMDYEING,EQ,BOMBAY DYEING & MFG COMPANY LIMITED,20,"-"
BRIGADE,EQ,BRIGADE ENTERPRISES LIMITED,20,"-"
BRNL,EQ,BHARAT ROAD NETWORK LIMITED,20,"-"
BSE,EQ,BSE LIMITED,20,"-"
BSLGOLDETF,EQ,ADITYA BIRLA SUN LIFE GOLD ETF - GROWTH,20,"-"
BSLNIFTY,EQ,ADITYA BIRLA SUN LIFE NIFTY ETF - GROWTH,20,"-"
BSLSENETFG,EQ,ADITYA BIRLA SUN LIFE MUTUAL FUND - ADITYA BIRLA SUN LIFE SENSEX ETF,20,"-"
BURGERKING,EQ,BURGER KING INDIA LIMITED,20,"-"
BYKE,EQ,THE BYKE HOSPITALITY LTD,20,"-"
CAMLINFINE,EQ,CAMLIN FINE SCIENCES LIMITED,20,"-"
CAMS,EQ,COMPUTER AGE MANAGEMENT SERVICES LIMITED,20,"-"
CAPACITE,EQ,CAPACIT'E INFRAPROJECTS LIMITED,20,"-"
CAPLIPOINT,EQ,CAPLIN POINT LABORATORIES LIMITED,20,"-"
CAPTRUST,EQ,CAPITAL TRUST LIMITED,20,"-"
CARBORUNIV,EQ,CARBORUNDUM UNIVERSAL LIMITED,20,"-"
CAREERP,EQ,CAREER POINT LIMITED,20,"-"
CARERATING,EQ,CARE RATINGS LIMITED,20,"-"
CARTRADE,EQ,CARTRADE TECH LIMITED,20,"-"
CASTROLIND,EQ,CASTROL INDIA LIMITED,20,"-"
CCL,EQ,CCL PRODUCTS (INDIA) LIMITED,20,"-"
CDSL,EQ,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,20,"-"
CEATLTD,EQ,CEAT LIMITED,20,"-"
CENTENKA,EQ,CENTURY ENKA LIMITED,20,"-"
CENTRALBK,EQ,CENTRAL BANK OF INDIA,20,"-"
CENTRUM,EQ,CENTRUM CAPITAL LIMITED,20,"-"
CENTUM,EQ,CENTUM ELECTRONICS LIMITED,20,"-"
CENTURYPLY,EQ,CENTURY PLYBOARDS (INDIA) LIMITED,20,"-"
CENTURYTEX,EQ,CENTURY TEXTILES & INDUSTRIES LIMITED,20,"-"
CERA,EQ,CERA SANITARYWARE LIMITED,20,"-"
CEREBRAINT,EQ,CEREBRA INTEGRATED TECHNOLOGIES LIMITED,20,"-"
CESC,EQ,CESC LIMITED,20,"-"
CGCL,EQ,CAPRI GLOBAL CAPITAL LIMITED,20,"-"
CHALET,EQ,CHALET HOTELS LIMITED,20,"-"
CHEMBOND,EQ,CHEMBOND CHEMICALS LTD,20,"-"
CHEMCON,EQ,CHEMCON SPECIALITY CHEMICALS LIMITED,20,"-"
CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED,20,"-"
CHEMPLASTS,EQ,CHEMPLAST SANMAR LIMITED,20,"-"
CHENNPETRO,EQ,CHENNAI PETROLEUM CORPORATION LIMITED,20,"-"
CHOLAHLDNG,EQ,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,20,"-"
CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LIMITED,20,"-"
CLEAN,EQ,CLEAN SCIENCE AND TECHNOLOGY LIMITED,20,"-"
CLNINDIA,EQ,CLARIANT CHEMICALS (INDIA) LIMITED,20,"-"
CLSEL,EQ,CHAMAN LAL SETIA EXPORTS LIMITED,20,"-"
CMSINFO,EQ,CMS INFO SYSTEMS LIMITED,20,"-"
COASTCORP,EQ,COASTAL CORPORATION LIMITED,20,"-"
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,20,"-"
COFFEEDAY,EQ,COFFEE DAY ENTERPRISES LIMITED,20,"-"
COMPINFO,EQ,COMPUAGE INFOCOM LIMITED,20,"-"
CONFIPET,EQ,CONFIDENCE PETROLEUM INDIA LIMITED,20,"-"
CONTROLPR,EQ,CONTROL PRINT LIMITED,20,"-"
CORALFINAC,EQ,CORAL INDIA FINANCE & HOUSING LIMITED,20,"-"
CORDSCABLE,EQ,CORDS CABLE INDUSTRIES LIMITED,20,"-"
COSMOFILMS,EQ,COSMO FILMS LIMITED,20,"-"
CPSEETF,EQ,CPSE ETF,20,"-"
CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LIMITED,20,"-"
CREDITACC,EQ,CREDITACCESS GRAMEEN LIMITED,20,"-"
CRISIL,EQ,CRISIL LIMITED,20,"-"
CSBBANK,EQ,CSB BANK LIMITED,20,"-"
CTE,EQ,CAMBRIDGE TECHNOLOGY ENTERPRISES LIMITED,20,"-"
CUPID,EQ,CUPID LIMITED,20,"-"
CYIENT,EQ,CYIENT LIMITED,20,"-"
DAAWAT,EQ,LT FOODS LIMITED,20,"-"
DALMIASUG,EQ,DALMIA BHARAT SUGAR AND INDUSTRIES LIMITED,20,"-"
DANGEE,EQ,DANGEE DUMS LIMITED,20,"-"
DATAMATICS,EQ,DATAMATICS GLOBAL SERVICES LIMITED,20,"-"
DATAPATTNS,EQ,DATA PATTERNS (INDIA) LIMITED,20,"-"
DBCORP,EQ,D.B.CORP LIMITED,20,"-"
DBL,EQ,DILIP BUILDCON LIMITED,20,"-"
DCAL,EQ,DISHMAN CARBOGEN AMCIS LIMITED,20,"-"
DCBBANK,EQ,DCB BANK LIMITED,20,"-"
DCI,SM,DC INFOTECH AND COMMUNICATION LIMITED,20,"-"
DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED,20,"-"
DCMSRIND,EQ,DCM SHRIRAM INDUSTRIES LIMITED,20,"-"
DECCANCE,EQ,DECCAN CEMENTS LIMITED,20,"-"
DEEPINDS,EQ,DEEP INDUSTRIES LIMITED,20,"-"
DELPHIFX,EQ,DELPHI WORLD MONEY LIMITED,20,"-"
DEN,EQ,DEN NETWORKS LIMITED,20,"-"
DEVIT,SM,DEV INFORMATION TECHNOLOGY LIMITED,20,"-"
DEVYANI,EQ,DEVYANI INTERNATIONAL LIMITED,20,"-"
DFMFOODS,EQ,DFM FOODS LIMITED,20,"-"
DHAMPURSUG,EQ,DHAMPUR SUGAR MILLS LIMITED,20,"-"
DHANBANK,EQ,DHANLAXMI BANK LIMITED,20,"-"
DHANI,EQ,DHANI SERVICES LIMITED,20,"-"
DHANUKA,EQ,DHANUKA AGRITECH LIMITED,20,"-"
DHARAMSI,EQ,THE DHARAMSI MORARJI CHEMICAL COMPANY LIMITED,20,"-"
DHUNINV,EQ,DHUNSERI INVESTMENTS LIMITED,20,"-"
DIAMONDYD,EQ,PRATAAP SNACKS LIMITED,20,"-"
DICIND,EQ,DIC INDIA LIMITED,20,"-"
DKEGL,SM,D.K. ENTERPRISES GLOBAL LIMITED,20,"-"
DLINKINDIA,EQ,D-LINK (INDIA) LIMITED,20,"-"
DMART,EQ,AVENUE SUPERMARTS LIMITED,20,"-"
DODLA,EQ,DODLA DAIRY LIMITED,20,"-"
DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,20,"-"
DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,20,"-"
DREDGECORP,EQ,DREDGING CORPORATION OF INDIA LIMITED,20,"-"
DRSDILIP,SM,DRS DILIP ROADLINES LIMITED,20,"-"
DSPN50ETF,EQ,DSP  MUTUAL FUND - DSP NIFTY 50 ETF,20,"-"
DSPNEWETF,EQ,DSP  MUTUAL FUND - DSP NIFTY 50 EQUAL WEIGHT ETF,20,"-"
DSPQ50ETF,EQ,DSP  MUTUAL FUND - DSP NIFTY MIDCAP 150 QUALITY 50 ETF,20,"-"
DSSL,EQ,DYNACONS SYSTEMS & SOLUTIONS LIMITED,20,"-"
DTIL,EQ,DHUNSERI TEA & INDUSTRIES LIMITED,20,"-"
DVL,EQ,DHUNSERI VENTURES LIMITED,20,"-"
DWARKESH,EQ,DWARIKESH SUGAR INDUSTRIES LIMITED,20,"-"
DYNAMIC,SM,DYNAMIC SERVICES & SECURITY LIMITED,20,"-"
DYNPRO,EQ,DYNEMIC PRODUCTS LIMITED,20,"-"
EBBETF0423,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2023,20,"-"
EBBETF0425,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2025,20,"-"
EBBETF0430,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2030,20,"-"
EBBETF0431,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2031,20,"-"
ECLERX,EQ,ECLERX SERVICES LIMITED,20,"-"
EDELWEISS,EQ,EDELWEISS FINANCIAL SERVICES LIMITED,20,"-"
EIDPARRY,EQ,EID PARRY INDIA LIMITED,20,"-"
EIHAHOTELS,EQ,EIH ASSOCIATED HOTELS LIMITED,20,"-"
EIHOTEL,EQ,EIH LIMITED,20,"-"
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LIMITED,20,"-"
ELECON,EQ,ELECON ENGINEERING COMPANY LIMITED,20,"-"
ELECTCAST,EQ,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELECTCAST,W1,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELECTHERM,EQ,ELECTROTHERM (INDIA) LIMITED,20,"-"
ELGIEQUIP,EQ,ELGI EQUIPMENTS LIMITED,20,"-"
ELGIRUBCO,EQ,ELGI RUBBER COMPANY LIMITED,20,"-"
EMAMILTD,EQ,EMAMI LIMITED,20,"-"
EMAMIPAP,EQ,EMAMI PAPER MILLS LIMITED,20,"-"
EMBASSY,RR,EMBASSY OFFICE PARKS REIT,20,"-"
EMKAY,EQ,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,20,"-"
EMMBI,EQ,EMMBI INDUSTRIES LIMITED,20,"-"
ENDURANCE,EQ,ENDURANCE TECHNOLOGIES LIMITED,20,"-"
ENGINERSIN,EQ,ENGINEERS INDIA LIMITED,20,"-"
ENIL,EQ,ENTERTAINMENT NETWORK (INDIA) LIMITED,20,"-"
EPL,EQ,EPL LIMITED,20,"-"
EQUITAS,EQ,EQUITAS HOLDINGS LIMITED,20,"-"
EQUITASBNK,EQ,EQUITAS SMALL FINANCE BANK LIMITED,20,"-"
ERIS,EQ,ERIS LIFESCIENCES LIMITED,20,"-"
ESABINDIA,EQ,ESAB INDIA LIMITED,20,"-"
ESTER,EQ,ESTER INDUSTRIES LIMITED,20,"-"
EVEREADY,EQ,EVEREADY INDUSTRIES INDIA LIMITED,20,"-"
EVERESTIND,EQ,EVEREST INDUSTRIES LIMITED,20,"-"
EXCELINDUS,EQ,EXCEL INDUSTRIES LIMITED,20,"-"
EXPLEOSOL,EQ,EXPLEO SOLUTIONS LIMITED,20,"-"
EXXARO,EQ,EXXARO TILES LIMITED,20,"-"
FACT,EQ,FERTILIZERS AND CHEMICALS TRAVANCORE LIMITED,20,"-"
FAIRCHEMOR,EQ,FAIRCHEM ORGANICS LIMITED,20,"-"
FCL,EQ,FINEOTEX CHEMICAL LIMITED,20,"-"
FCONSUMER,EQ,FUTURE CONSUMER LIMITED,20,"-"
FDC,EQ,FDC LIMITED,20,"-"
FEL,EQ,FUTURE ENTERPRISES LIMITED,20,"-"
FELDVR,EQ,FUTURE ENTERPRISES LIMITED,20,"-"
FIEMIND,EQ,FIEM INDUSTRIES LIMITED,20,"-"
FILATEX,EQ,FILATEX INDIA LIMITED,20,"-"
FINCABLES,EQ,FINOLEX CABLES LIMITED,20,"-"
FINEORG,EQ,FINE ORGANIC INDUSTRIES LIMITED,20,"-"
FINOPB,EQ,FINO PAYMENTS BANK LIMITED,20,"-"
FINPIPE,EQ,FINOLEX INDUSTRIES LIMITED,20,"-"
FLFL,EQ,FUTURE LIFESTYLE FASHIONS LIMITED,20,"-"
FLUOROCHEM,EQ,GUJARAT FLUOROCHEMICALS LIMITED,20,"-"
FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (INDIA) LIMITED.,20,"-"
FORCEMOT,EQ,FORCE MOTORS LTD,20,"-"
FORTIS,EQ,FORTIS HEALTHCARE LIMITED,20,"-"
FOSECOIND,EQ,FOSECO INDIA LIMITED,20,"-"
FRETAIL,EQ,FUTURE RETAIL LIMITED,20,"-"
FSC,EQ,FUTURE SUPPLY CHAIN SOLUTIONS LIMITED,20,"-"
GABRIEL,EQ,GABRIEL INDIA LIMITED,20,"-"
GAEL,EQ,GUJARAT AMBUJA EXPORTS LIMITED,20,"-"
GALAXYSURF,EQ,GALAXY SURFACTANTS LIMITED,20,"-"
GALLANTT,EQ,GALLANTT METAL LIMITED,20,"-"
GALLISPAT,EQ,GALLANTT ISPAT LIMITED,20,"-"
GANDHITUBE,EQ,GANDHI SPECIAL TUBES LIMITED,20,"-"
GANECOS,EQ,GANESHA ECOSPHERE LIMITED,20,"-"
GANESHBE,EQ,GANESH BENZOPLAST LIMITED,20,"-"
GANGESSECU,EQ,GANGES SECURITIES LIMITED,20,"-"
GARFIBRES,EQ,GARWARE TECHNICAL FIBRES LIMITED,20,"-"
GATI,EQ,GATI LIMITED,20,"-"
GAYAPROJ,EQ,GAYATRI PROJECTS LIMITED,20,"-"
GDL,EQ,GATEWAY DISTRIPARKS LIMITED,20,"-"
GEECEE,EQ,GEECEE VENTURES LIMITED,20,"-"
GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED,20,"-"
GENCON,EQ,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED,20,"-"
GENUSPOWER,EQ,GENUS POWER INFRASTRUCTURES LIMITED,20,"-"
GEOJITFSL,EQ,GEOJIT FINANCIAL SERVICES LIMITED,20,"-"
GEPIL,EQ,GE POWER INDIA LIMITED,20,"-"
GESHIP,EQ,THE GREAT EASTERN SHIPPING COMPANY LIMITED,20,"-"
GET&D,EQ,GE T&D INDIA LIMITED,20,"-"
GFLLIMITED,EQ,GFL LIMITED,20,"-"
GHCL,EQ,GHCL LIMITED,20,"-"
GICHSGFIN,EQ,GIC HOUSING FINANCE LIMITED,20,"-"
GICRE,EQ,GENERAL INSURANCE CORPORATION OF INDIA,20,"-"
GILLETTE,EQ,GILLETTE INDIA LIMITED,20,"-"
GINNIFILA,EQ,GINNI FILAMENTS LIMITED,20,"-"
GIPCL,EQ,GUJARAT INDUSTRIES POWER COMPANY LIMITED,20,"-"
GKWLIMITED,EQ,GKW LIMITED,20,"-"
GLAND,EQ,GLAND PHARMA LIMITED,20,"-"
GLAXO,EQ,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,20,"-"
GLOBUSSPR,EQ,GLOBUS SPIRITS LIMITED,20,"-"
GLS,EQ,GLENMARK LIFE SCIENCES LIMITED,20,"-"
GMBREW,EQ,GM BREWERIES LIMITED,20,"-"
GMDCLTD,EQ,GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED,20,"-"
GMMPFAUDLR,EQ,GMM PFAUDLER LIMITED,20,"-"
GNA,EQ,GNA AXLES LIMITED,20,"-"
GOACARBON,EQ,GOA CARBON LIMITED,20,"-"
GOCLCORP,EQ,GOCL CORPORATION LIMITED,20,"-"
GOCOLORS,EQ,GO FASHION (INDIA) LIMITED,20,"-"
GODFRYPHLP,EQ,GODFREY PHILLIPS INDIA LIMITED,20,"-"
GODREJAGRO,EQ,GODREJ AGROVET LIMITED,20,"-"
GODREJIND,EQ,GODREJ INDUSTRIES LIMITED,20,"-"
GOKUL,EQ,GOKUL REFOILS AND SOLVENT LIMITED,20,"-"
GOLDBEES,EQ,NIPPON INDIA ETF GOLD BEES,20,"-"
GOLDIAM,EQ,GOLDIAM INTERNATIONAL LIMITED,20,"-"
GOLDSHARE,EQ,UTI MUTUAL FUND - UTI GOLD EXCHANGE TRADED FUND,20,"-"
GOODYEAR,EQ,GOODYEAR INDIA LIMITED,20,"-"
GPPL,EQ,GUJARAT PIPAVAV PORT LIMITED,20,"-"
GPTINFRA,EQ,GPT INFRAPROJECTS LIMITED,20,"-"
GRAPHITE,EQ,GRAPHITE INDIA LIMITED,20,"-"
GRAUWEIL,EQ,GRAUER & WEIL (INDIA) LIMITED,20,"-"
GREAVESCOT,EQ,GREAVES COTTON LIMITED,20,"-"
GREENLAM,EQ,GREENLAM INDUSTRIES LIMITED,20,"-"
GREENPANEL,EQ,GREENPANEL INDUSTRIES LIMITED,20,"-"
GREENPLY,EQ,GREENPLY INDUSTRIES LIMITED,20,"-"
GRINDWELL,EQ,GRINDWELL NORTON LIMITED,20,"-"
GRINFRA,EQ,G R INFRAPROJECTS LIMITED,20,"-"
GROBTEA,EQ,THE GROB TEA COMPANY LIMITED,20,"-"
GRPLTD,EQ,GRP LIMITED,20,"-"
GRSE,EQ,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,20,"-"
GSCLCEMENT,EQ,GUJARAT SIDHEE CEMENT LIMITED,20,"-"
GSFC,EQ,GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,20,"-"
GTPL,EQ,GTPL HATHWAY LIMITED,20,"-"
GUFICBIO,EQ,GUFIC BIOSCIENCES LIMITED,20,"-"
GUJALKALI,EQ,GUJARAT ALKALIES AND CHEMICALS LIMITED,20,"-"
GUJAPOLLO,EQ,GUJARAT APOLLO INDUSTRIES LIMITED,20,"-"
GULFOILLUB,EQ,GULF OIL LUBRICANTS INDIA LIMITED,20,"-"
GULFPETRO,EQ,GP PETROLEUMS LIMITED,20,"-"
HARRMALAYA,EQ,HARRISONS  MALAYALAM LIMITED,20,"-"
HATHWAY,EQ,HATHWAY CABLE & DATACOM LIMITED,20,"-"
HATSUN,EQ,HATSUN AGRO PRODUCT LIMITED,20,"-"
HBANKETF,EQ,HDFC MUTUAL FUND - HDFC BANKING ETF,20,"-"
HBLPOWER,EQ,HBL POWER SYSTEMS LIMITED,20,"-"
HCG,EQ,HEALTHCARE GLOBAL ENTERPRISES LIMITED,20,"-"
HDFCMFGETF,EQ,HDFC MUTUAL FUND-HDFC GOLD EXCHANGE TRADED FUND,20,"-"
HDFCNIFETF,EQ,HDFC MUTUAL FUND - HDFC NIFTY ETF,20,"-"
HDFCSENETF,EQ,HDFC MUTUAL FUND - HDFC SENSEX ETF,20,"-"
HEALTHY,EQ,ADITYA BIRLA SUN LIFE MF-ADITYA BIRLA SUN LIFE NIFTY HEALTHCARE ETF,20,"-"
HEG,EQ,HEG LIMITED,20,"-"
HEIDELBERG,EQ,HEIDELBERGCEMENT INDIA LIMITED,20,"-"
HEMIPROP,EQ,HEMISPHERE PROPERTIES INDIA LIMITED,20,"-"
HERANBA,EQ,HERANBA INDUSTRIES LIMITED,20,"-"
HERCULES,EQ,HERCULES HOISTS LIMITED,20,"-"
HERITGFOOD,EQ,HERITAGE FOODS LIMITED,20,"-"
HESTERBIO,EQ,HESTER BIOSCIENCES LIMITED,20,"-"
HFCL,EQ,HFCL LIMITED,20,"-"
HGINFRA,EQ,H.G. INFRA ENGINEERING LIMITED,20,"-"
HGS,EQ,HINDUJA GLOBAL SOLUTIONS LIMITED,20,"-"
HIKAL,EQ,HIKAL LIMITED,20,"-"
HIL,EQ,HIL LIMITED,20,"-"
HIMATSEIDE,EQ,HIMATSINGKA SEIDE LIMITED,20,"-"
HINDCOMPOS,EQ,HINDUSTAN COMPOSITES LIMITED,20,"-"
HINDZINC,EQ,HINDUSTAN ZINC LIMITED,20,"-"
HISARMETAL,EQ,HISAR METAL INDUSTRIES LIMITED,20,"-"
HITECH,EQ,HI-TECH PIPES LIMITED,20,"-"
HITECHCORP,EQ,HITECH CORPORATION LIMITED,20,"-"
HITECHGEAR,EQ,THE HI-TECH GEARS LIMITED,20,"-"
HLEGLAS,EQ,HLE GLASCOAT LIMITED,20,"-"
HMVL,EQ,HINDUSTAN MEDIA VENTURES LIMITED,20,"-"
HNGSNGBEES,EQ,NIPPON INDIA ETF HANG SENG BEES,20,"-"
HOMEFIRST,EQ,HOME FIRST FINANCE COMPANY INDIA LIMITED,20,"-"
HONDAPOWER,EQ,HONDA INDIA POWER PRODUCTS LIMITED,20,"-"
HPL,EQ,HPL ELECTRIC & POWER LIMITED,20,"-"
HSCL,EQ,HIMADRI SPECIALITY CHEMICAL LIMITED,20,"-"
HSIL,EQ,HSIL LIMITED,20,"-"
HTMEDIA,EQ,HT MEDIA LIMITED,20,"-"
HUDCO,EQ,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED,20,"-"
HUHTAMAKI,EQ,HUHTAMAKI INDIA LIMITED,20,"-"
IBMFNIFTY,EQ,INDIABULLS MUTUAL FUND - INDIABULLS NIFTY50 EXCHANGE TRADED FUND,20,"-"
IBREALEST,EQ,INDIABULLS REAL ESTATE LIMITED,20,"-"
ICEMAKE,EQ,ICE MAKE REFRIGERATION LIMITED,20,"-"
ICICI500,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL S&P BSE 500 ETF - NA,20,"-"
ICICIALPLV,EQ,ICICI PRUDENTIAL MUTUAL FUND -ICICI PRUDENTIAL ALPHA LOW VOL 30 ETF,20,"-"
ICICIB22,EQ,ICICI PRUDENTIAL MUTUAL FUND - BHARAT 22 ETF,20,"-"
