Symbol,Series,Security Name,Band,Remarks
CAREERP,EQ,CAREER POINT LIMITED,20,"-"
CARERATING,EQ,CARE RATINGS LIMITED,20,"-"
CARTRADE,EQ,CARTRADE TECH LIMITED,20,"-"
CARYSIL,EQ,CARYSIL LIMITED,20,"-"
CASTROLIND,EQ,CASTROL INDIA LIMITED,20,"-"
CCL,EQ,CCL PRODUCTS (INDIA) LIMITED,20,"-"
CDSL,EQ,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,20,"-"
CEATLTD,EQ,CEAT LIMITED,20,"-"
CELEBRITY,EQ,CELEBRITY FASHIONS LIMITED,20,"-"
CENTENKA,EQ,CENTURY ENKA LIMITED,20,"-"
CENTRUM,EQ,CENTRUM CAPITAL LIMITED,20,"-"
CENTUM,EQ,CENTUM ELECTRONICS LIMITED,20,"-"
CENTURYPLY,EQ,CENTURY PLYBOARDS (INDIA) LIMITED,20,"-"
CENTURYTEX,EQ,CENTURY TEXTILES & INDUSTRIES LIMITED,20,"-"
CERA,EQ,CERA SANITARYWARE LIMITED,20,"-"
CESC,EQ,CESC LIMITED,20,"-"
CGCL,EQ,CAPRI GLOBAL CAPITAL LIMITED,20,"-"
CGPOWER,EQ,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,20,"-"
CHALET,EQ,CHALET HOTELS LIMITED,20,"-"
CHEMBOND,EQ,CHEMBOND CHEMICALS LTD,20,"-"
CHEMCON,EQ,CHEMCON SPECIALITY CHEMICALS LIMITED,20,"-"
CHEMPLASTS,EQ,CHEMPLAST SANMAR LIMITED,20,"-"
CHENNPETRO,EQ,CHENNAI PETROLEUM CORPORATION LIMITED,20,"-"
CHEVIOT,EQ,CHEVIOT COMPANY LIMITED,20,"-"
CHOICEIN,EQ,CHOICE INTERNATIONAL LIMITED,20,"-"
CHOLAHLDNG,EQ,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,20,"-"
CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LIMITED,20,"-"
CINELINE,EQ,CINELINE INDIA LIMITED,20,"-"
CLEDUCATE,EQ,CL EDUCATE LIMITED,20,"-"
CLNINDIA,EQ,CLARIANT CHEMICALS (INDIA) LIMITED,20,"-"
CLSEL,EQ,CHAMAN LAL SETIA EXPORTS LIMITED,20,"-"
CMICABLES,EQ,CMI LIMITED,20,"-"
CMRSL,SM,CYBER MEDIA RESEARCH & SERVICES LIMITED,20,"-"
CMSINFO,EQ,CMS INFO SYSTEMS LIMITED,20,"-"
COASTCORP,EQ,COASTAL CORPORATION LIMITED,20,"-"
COASTPP,E1,COASTAL CORPORATION LIMITED,20,"-"
COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED,20,"-"
COFFEEDAY,EQ,COFFEE DAY ENTERPRISES LIMITED,20,"-"
COMPINFO,EQ,COMPUAGE INFOCOM LIMITED,20,"-"
COMPUSOFT,EQ,COMPUCOM SOFTWARE LIMITED,20,"-"
CONFIPET,EQ,CONFIDENCE PETROLEUM INDIA LIMITED,20,"-"
CONSOFINVT,EQ,CONSOLIDATED FINVEST & HOLDINGS LIMITED,20,"-"
CONSUMBEES,EQ,NIPPON INDIA ETF NIFTY INDIA CONSUMPTION,20,"-"
CONTROLPR,EQ,CONTROL PRINT LIMITED,20,"-"
CORALFINAC,EQ,CORAL INDIA FINANCE & HOUSING LIMITED,20,"-"
CORDSCABLE,EQ,CORDS CABLE INDUSTRIES LIMITED,20,"-"
COSMOFIRST,EQ,COSMO FIRST LIMITED,20,"-"
CPSEETF,EQ,CPSE ETF,20,"-"
CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LIMITED,20,"-"
CREATIVE,EQ,CREATIVE NEWTECH LIMITED,20,"-"
CREDITACC,EQ,CREDITACCESS GRAMEEN LIMITED,20,"-"
CREST,EQ,CREST VENTURES LIMITED,20,"-"
CRISIL,EQ,CRISIL LIMITED,20,"-"
CSBBANK,EQ,CSB BANK LIMITED,20,"-"
CSLFINANCE,EQ,CSL FINANCE LIMITED,20,"-"
CTE,EQ,CAMBRIDGE TECHNOLOGY ENTERPRISES LIMITED,20,"-"
CUPID,EQ,CUPID LIMITED,20,"-"
CYBERTECH,EQ,CYBERTECH SYSTEMS AND SOFTWARE LIMITED,20,"-"
CYIENT,EQ,CYIENT LIMITED,20,"-"
DAAWAT,EQ,LT FOODS LIMITED,20,"-"
DALMIASUG,EQ,DALMIA BHARAT SUGAR AND INDUSTRIES LIMITED,20,"-"
DAMODARIND,EQ,DAMODAR INDUSTRIES LIMITED,20,"-"
DANGEE,EQ,DANGEE DUMS LIMITED,20,"-"
DATAMATICS,EQ,DATAMATICS GLOBAL SERVICES LIMITED,20,"-"
DATAPATTNS,EQ,DATA PATTERNS (INDIA) LIMITED,20,"-"
DBCORP,EQ,D.B.CORP LIMITED,20,"-"
DBL,EQ,DILIP BUILDCON LIMITED,20,"-"
DBOL,EQ,DHAMPUR BIO ORGANICS LIMITED,20,"-"
DCAL,EQ,DISHMAN CARBOGEN AMCIS LIMITED,20,"-"
DCBBANK,EQ,DCB BANK LIMITED,20,"-"
DCMNVL,EQ,DCM NOUVELLE LIMITED,20,"-"
DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED,20,"-"
DCMSRIND,EQ,DCM SHRIRAM INDUSTRIES LIMITED,20,"-"
DCW,EQ,DCW LIMITED,20,"-"
DCXINDIA,EQ,DCX SYSTEMS LIMITED,20,"-"
DECCANCE,EQ,DECCAN CEMENTS LIMITED,20,"-"
DEEPAKFERT,EQ,DEEPAK FERTILIZERS AND PETROCHEMICALS CORPORATION LIMITED,20,"-"
DEEPINDS,EQ,DEEP INDUSTRIES LIMITED,20,"-"
DELHIVERY,EQ,DELHIVERY LIMITED,20,"-"
DELTAMAGNT,EQ,DELTA MANUFACTURING LIMITED,20,"-"
DEN,EQ,DEN NETWORKS LIMITED,20,"-"
DENORA,EQ,DE NORA INDIA LIMITED,20,"-"
DEVIT,EQ,DEV INFORMATION TECHNOLOGY LIMITED,20,"-"
DEVYANI,EQ,DEVYANI INTERNATIONAL LIMITED,20,"-"
DFMFOODS,EQ,DFM FOODS LIMITED,20,"-"
DGCONTENT,EQ,DIGICONTENT LIMITED,20,"-"
DHAMPURSUG,EQ,DHAMPUR SUGAR MILLS LIMITED,20,"-"
DHANUKA,EQ,DHANUKA AGRITECH LIMITED,20,"-"
DHARMAJ,EQ,DHARMAJ CROP GUARD LIMITED,20,"-"
DHRUV,EQ,DHRUV CONSULTANCY SERVICES LIMITED,20,"-"
DHUNINV,EQ,DHUNSERI INVESTMENTS LIMITED,20,"-"
DIAMONDYD,EQ,PRATAAP SNACKS LIMITED,20,"-"
DICIND,EQ,DIC INDIA LIMITED,20,"-"
DIGISPICE,EQ,DIGISPICE TECHNOLOGIES LIMITED,20,"-"
DISHTV,EQ,DISH TV INDIA LIMITED,20,"-"
DIVOPPBEES,EQ,NIPPON INDIA ETF NIFTY DIVIDEND OPPORTUNITIES 50,20,"-"
DKEGL,SM,D.K. ENTERPRISES GLOBAL LIMITED,20,"-"
DLINKINDIA,EQ,D-LINK (INDIA) LIMITED,20,"-"
DMART,EQ,AVENUE SUPERMARTS LIMITED,20,"-"
DMCC,EQ,DMCC SPECIALITY CHEMICALS LIMITED,20,"-"
DODLA,EQ,DODLA DAIRY LIMITED,20,"-"
DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,20,"-"
DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,20,"-"
DONEAR,EQ,DONEAR INDUSTRIES LIMITED,20,"-"
DPABHUSHAN,EQ,D. P. ABHUSHAN LIMITED,20,"-"
DPSCLTD,EQ,DPSC LIMITED,20,"-"
DPWIRES,EQ,D P WIRES LIMITED,20,"-"
DREAMFOLKS,EQ,DREAMFOLKS SERVICES LIMITED,20,"-"
DREDGECORP,EQ,DREDGING CORPORATION OF INDIA LIMITED,20,"-"
DRSDILIP,SM,DRS DILIP ROADLINES LIMITED,20,"-"
DSPN50ETF,EQ,DSP  MUTUAL FUND - DSP NIFTY 50 ETF,20,"-"
DSPNEWETF,EQ,DSP  MUTUAL FUND - DSP NIFTY 50 EQUAL WEIGHT ETF,20,"-"
DSPQ50ETF,EQ,DSP  MUTUAL FUND - DSP NIFTY MIDCAP 150 QUALITY 50 ETF,20,"-"
DSPSILVETF,EQ,DSP  MUTUAL FUND - DSP SILVER ETF,20,"-"
DTIL,EQ,DHUNSERI TEA & INDUSTRIES LIMITED,20,"-"
DUCON,EQ,DUCON INFRATECHNOLOGIES LIMITED,20,"-"
DVL,EQ,DHUNSERI VENTURES LIMITED,20,"-"
DWARKESH,EQ,DWARIKESH SUGAR INDUSTRIES LIMITED,20,"-"
DYCL,EQ,DYNAMIC CABLES LIMITED,20,"-"
DYNAMATECH,EQ,DYNAMATIC TECHNOLOGIES LIMITED,20,"-"
DYNPRO,EQ,DYNEMIC PRODUCTS LIMITED,20,"-"
EASEMYTRIP,EQ,EASY TRIP PLANNERS LIMITED,20,"-"
EBBETF0423,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2023,20,"-"
EBBETF0425,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2025,20,"-"
EBBETF0430,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND  ETF - APRIL 2030,20,"-"
EBBETF0431,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF - APRIL 2031,20,"-"
EBBETF0433,EQ,EDELWEISS MUTUAL FUND - BHARAT BOND ETF-APRIL 2033,20,"-"
ECLERX,EQ,ECLERX SERVICES LIMITED,20,"-"
EDELWEISS,EQ,EDELWEISS FINANCIAL SERVICES LIMITED,20,"-"
EIDPARRY,EQ,EID PARRY INDIA LIMITED,20,"-"
EIHAHOTELS,EQ,EIH ASSOCIATED HOTELS LIMITED,20,"-"
EIHOTEL,EQ,EIH LIMITED,20,"-"
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LIMITED,20,"-"
EKC,EQ,EVEREST KANTO CYLINDER LIMITED,20,"-"
ELDEHSG,EQ,ELDECO HOUSING AND INDUSTRIES LIMITED,20,"-"
ELECON,EQ,ELECON ENGINEERING COMPANY LIMITED,20,"-"
ELECTCAST,EQ,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELECTCAST,W1,ELECTROSTEEL CASTINGS LIMITED,20,"-"
ELECTHERM,EQ,ELECTROTHERM (INDIA) LIMITED,20,"-"
ELGIEQUIP,EQ,ELGI EQUIPMENTS LIMITED,20,"-"
ELGIRUBCO,EQ,ELGI RUBBER COMPANY LIMITED,20,"-"
ELIN,EQ,ELIN ELECTRONICS LIMITED,20,"-"
EMAMILTD,EQ,EMAMI LIMITED,20,"-"
EMAMIPAP,EQ,EMAMI PAPER MILLS LIMITED,20,"-"
EMAMIREAL,EQ,EMAMI REALTY LIMITED,20,"-"
EMBASSY,RR,EMBASSY OFFICE PARKS REIT,20,"-"
EMKAY,EQ,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,20,"-"
EMMBI,EQ,EMMBI INDUSTRIES LIMITED,20,"-"
EMUDHRA,EQ,EMUDHRA LIMITED,20,"-"
ENDURANCE,EQ,ENDURANCE TECHNOLOGIES LIMITED,20,"-"
ENGINERSIN,EQ,ENGINEERS INDIA LIMITED,20,"-"
ENIL,EQ,ENTERTAINMENT NETWORK (INDIA) LIMITED,20,"-"
EPL,EQ,EPL LIMITED,20,"-"
EQUITAS,EQ,EQUITAS HOLDINGS LIMITED,20,"-"
EQUITASBNK,EQ,EQUITAS SMALL FINANCE BANK LIMITED,20,"-"
ERIS,EQ,ERIS LIFESCIENCES LIMITED,20,"-"
ESABINDIA,EQ,ESAB INDIA LIMITED,20,"-"
ESSARSHPNG,EQ,ESSAR SHIPPING LIMITED,20,"-"
ESTER,EQ,ESTER INDUSTRIES LIMITED,20,"-"
ETHOSLTD,EQ,ETHOS LIMITED,20,"-"
EUROBOND,SM,EURO PANEL PRODUCTS LIMITED,20,"-"
EVEREADY,EQ,EVEREADY INDUSTRIES INDIA LIMITED,20,"-"
EVERESTIND,EQ,EVEREST INDUSTRIES LIMITED,20,"-"
EXCELINDUS,EQ,EXCEL INDUSTRIES LIMITED,20,"-"
EXPLEOSOL,EQ,EXPLEO SOLUTIONS LIMITED,20,"-"
EXXARO,EQ,EXXARO TILES LIMITED,20,"-"
FAIRCHEMOR,EQ,FAIRCHEM ORGANICS LIMITED,20,"-"
FAZE3Q,EQ,FAZE THREE LIMITED,20,"-"
FCL,EQ,FINEOTEX CHEMICAL LIMITED,20,"-"
FCSSOFT,EQ,FCS SOFTWARE SOLUTIONS LIMITED,20,"-"
FDC,EQ,FDC LIMITED,20,"-"
FIBERWEB,EQ,FIBERWEB (INDIA) LIMITED,20,"-"
FIDEL,SM,FIDEL SOFTECH LIMITED,20,"-"
FIEMIND,EQ,FIEM INDUSTRIES LIMITED,20,"-"
FILATEX,EQ,FILATEX INDIA LIMITED,20,"-"
FINCABLES,EQ,FINOLEX CABLES LIMITED,20,"-"
FINEORG,EQ,FINE ORGANIC INDUSTRIES LIMITED,20,"-"
FINPIPE,EQ,FINOLEX INDUSTRIES LIMITED,20,"-"
FIVESTAR,EQ,FIVE-STAR BUSINESS FINANCE LIMITED,20,"-"
FLUOROCHEM,EQ,GUJARAT FLUOROCHEMICALS LIMITED,20,"-"
FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (INDIA) LIMITED.,20,"-"
FOCE,SM,FOCE INDIA LIMITED,20,"-"
FORCEMOT,EQ,FORCE MOTORS LTD,20,"-"
FORTIS,EQ,FORTIS HEALTHCARE LIMITED,20,"-"
FOSECOIND,EQ,FOSECO INDIA LIMITED,20,"-"
FROG,SM,FROG CELLSAT LIMITED,20,"-"
FUSION,EQ,FUSION MICRO FINANCE LIMITED,20,"-"
GABRIEL,EQ,GABRIEL INDIA LIMITED,20,"-"
GAEL,EQ,GUJARAT AMBUJA EXPORTS LIMITED,20,"-"
GALAXYSURF,EQ,GALAXY SURFACTANTS LIMITED,20,"-"
GALLANTT,EQ,GALLANTT ISPAT LIMITED,20,"-"
GAL-RE,BE,GYSCOAL ALLOYS LTD-RE,20,"-"
GANDHITUBE,EQ,GANDHI SPECIAL TUBES LIMITED,20,"-"
GANECOS,EQ,GANESHA ECOSPHERE LIMITED,20,"-"
GANESHBE,EQ,GANESH BENZOPLAST LIMITED,20,"-"
GANESHHOUC,EQ,GANESH HOUSING CORPORATION LIMITED,20,"-"
GANGAFORGE,EQ,GANGA FORGING LIMITED,20,"-"
GANGESSECU,EQ,GANGES SECURITIES LIMITED,20,"-"
GARFIBRES,EQ,GARWARE TECHNICAL FIBRES LIMITED,20,"-"
GATEWAY,EQ,GATEWAY DISTRIPARKS LIMITED,20,"-"
GATI,EQ,GATI LIMITED,20,"-"
GEECEE,EQ,GEECEE VENTURES LIMITED,20,"-"
GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED,20,"-"
GENCON,EQ,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED,20,"-"
GENUSPAPER,EQ,GENUS PAPER & BOARDS LIMITED,20,"-"
GENUSPOWER,EQ,GENUS POWER INFRASTRUCTURES LIMITED,20,"-"
GEOJITFSL,EQ,GEOJIT FINANCIAL SERVICES LIMITED,20,"-"
GEPIL,EQ,GE POWER INDIA LIMITED,20,"-"
GESHIP,EQ,THE GREAT EASTERN SHIPPING COMPANY LIMITED,20,"-"
GET&D,EQ,GE T&D INDIA LIMITED,20,"-"
GFLLIMITED,EQ,GFL LIMITED,20,"-"
GHCL,EQ,GHCL LIMITED,20,"-"
GICHSGFIN,EQ,GIC HOUSING FINANCE LIMITED,20,"-"
GICRE,EQ,GENERAL INSURANCE CORPORATION OF INDIA,20,"-"
GILLANDERS,EQ,GILLANDERS ARBUTHNOT & COMPANY LIMITED,20,"-"
GILLETTE,EQ,GILLETTE INDIA LIMITED,20,"-"
GILT5YBEES,EQ,NIPPON INDIA ETF NIFTY 5 YR BENCHMARK GSEC,20,"-"
GINNIFILA,EQ,GINNI FILAMENTS LIMITED,20,"-"
GIPCL,EQ,GUJARAT INDUSTRIES POWER COMPANY LIMITED,20,"-"
GKWLIMITED,EQ,GKW LIMITED,20,"-"
GLAND,EQ,GLAND PHARMA LIMITED,20,"-"
GLAXO,EQ,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,20,"-"
GLOBALVECT,EQ,GLOBAL VECTRA HELICORP LIMITED,20,"-"
GLOBE,EQ,GLOBE TEXTILES (INDIA) LIMITED,20,"-"
GLOBUSSPR,EQ,GLOBUS SPIRITS LIMITED,20,"-"
GMBREW,EQ,GM BREWERIES LIMITED,20,"-"
GMDCLTD,EQ,GUJARAT MINERAL DEVELOPMENT CORPORATION LIMITED,20,"-"
GMMPFAUDLR,EQ,GMM PFAUDLER LIMITED,20,"-"
GNA,EQ,GNA AXLES LIMITED,20,"-"
GOCLCORP,EQ,GOCL CORPORATION LIMITED,20,"-"
GOCOLORS,EQ,GO FASHION (INDIA) LIMITED,20,"-"
GODFRYPHLP,EQ,GODFREY PHILLIPS INDIA LIMITED,20,"-"
GODREJAGRO,EQ,GODREJ AGROVET LIMITED,20,"-"
GODREJIND,EQ,GODREJ INDUSTRIES LIMITED,20,"-"
GOKEX,EQ,GOKALDAS EXPORTS LIMITED,20,"-"
GOKUL,EQ,GOKUL REFOILS AND SOLVENT LIMITED,20,"-"
GOKULAGRO,EQ,GOKUL AGRO RESOURCES LIMITED,20,"-"
GOLDBEES,EQ,NIPPON INDIA ETF GOLD BEES,20,"-"
GOLDIAM,EQ,GOLDIAM INTERNATIONAL LIMITED,20,"-"
GOLDSHARE,EQ,UTI MUTUAL FUND - UTI GOLD EXCHANGE TRADED FUND,20,"-"
GOLDTECH,EQ,GOLDSTONE TECHNOLOGIES LIMITED,20,"-"
GOODLUCK,EQ,GOODLUCK INDIA LIMITED,20,"-"
GOODYEAR,EQ,GOODYEAR INDIA LIMITED,20,"-"
GPIL,EQ,GODAWARI POWER AND ISPAT LIMITED,20,"-"
GPPL,EQ,GUJARAT PIPAVAV PORT LIMITED,20,"-"
GPTINFRA,EQ,GPT INFRAPROJECTS LIMITED,20,"-"
GRAPHITE,EQ,GRAPHITE INDIA LIMITED,20,"-"
GRAUWEIL,EQ,GRAUER & WEIL (INDIA) LIMITED,20,"-"
GRAVITA,EQ,GRAVITA INDIA LIMITED,20,"-"
GREAVESCOT,EQ,GREAVES COTTON LIMITED,20,"-"
GREENLAM,EQ,GREENLAM INDUSTRIES LIMITED,20,"-"
GREENPANEL,EQ,GREENPANEL INDUSTRIES LIMITED,20,"-"
GREENPLY,EQ,GREENPLY INDUSTRIES LIMITED,20,"-"
GREENPOWER,EQ,ORIENT GREEN POWER COMPANY LIMITED,20,"-"
GRINDWELL,EQ,GRINDWELL NORTON LIMITED,20,"-"
GROBTEA,EQ,THE GROB TEA COMPANY LIMITED,20,"-"
GRPLTD,EQ,GRP LIMITED,20,"-"
GRSE,EQ,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,20,"-"
GRWRHITECH,EQ,GARWARE HI-TECH FILMS LIMITED,20,"-"
GSCLCEMENT,EQ,GUJARAT SIDHEE CEMENT LIMITED,20,"-"
GSFC,EQ,GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,20,"-"
GSPL,EQ,GUJARAT STATE PETRONET LIMITED,20,"-"
GSS,EQ,GSS INFOTECH LIMITED,20,"-"
GTL,EQ,GTL LIMITED,20,"-"
GTLINFRA,EQ,GTL INFRASTRUCTURE LIMITED,20,"-"
GTPL,EQ,GTPL HATHWAY LIMITED,20,"-"
GUFICBIO,EQ,GUFIC BIOSCIENCES LIMITED,20,"-"
GUJALKALI,EQ,GUJARAT ALKALIES AND CHEMICALS LIMITED,20,"-"
GUJAPOLLO,EQ,GUJARAT APOLLO INDUSTRIES LIMITED,20,"-"
GULFOILLUB,EQ,GULF OIL LUBRICANTS INDIA LIMITED,20,"-"
GULFPETRO,EQ,GP PETROLEUMS LIMITED,20,"-"
GULPOLY,EQ,GULSHAN POLYOLS LIMITED,20,"-"
HAPPSTMNDS,EQ,HAPPIEST MINDS TECHNOLOGIES LIMITED,20,"-"
HARIOMPIPE,EQ,HARIOM PIPE INDUSTRIES LIMITED,20,"-"
HARRMALAYA,EQ,HARRISONS  MALAYALAM LIMITED,20,"-"
HARSHA,EQ,HARSHA ENGINEERS INTERNATIONAL LIMITED,20,"-"
HATHWAY,EQ,HATHWAY CABLE & DATACOM LIMITED,20,"-"
HATSUN,EQ,HATSUN AGRO PRODUCT LIMITED,20,"-"
HBANKETF,EQ,HDFC MUTUAL FUND - HDFC BANKING ETF,20,"-"
HBLPOWER,EQ,HBL POWER SYSTEMS LIMITED,20,"-"
HBSL,EQ,HB STOCKHOLDINGS LIMITED,20,"-"
HCC,EQ,HINDUSTAN CONSTRUCTION COMPANY LIMITED,20,"-"
HCG,EQ,HEALTHCARE GLOBAL ENTERPRISES LIMITED,20,"-"
HCL-INSYS,EQ,HCL INFOSYSTEMS LIMITED,20,"-"
HDFCGROWTH,EQ,HDFC MUTUAL FUND - HDFC NIFTY GROWTH SECTORS 15 ETF,20,"-"
HDFCLOWVOL,EQ,HDFC MUTUAL FUND - HDFC NIFTY100 LOW VOLATILITY 30 ETF,20,"-"
HDFCMFGETF,EQ,HDFC MUTUAL FUND-HDFC GOLD EXCHANGE TRADED FUND,20,"-"
HDFCMOMENT,EQ,HDFC MUTUAL FUND - HDFC NIFTY200 MOMENTUM 30 ETF,20,"-"
HDFCNEXT50,EQ,HDFC MUTUAL FUND - HDFC NIFTY NEXT 50 ETF,20,"-"
HDFCNIF100,EQ,HDFC MUTUAL FUND - HDFC NIFTY 100 ETF,20,"-"
HDFCNIFETF,EQ,HDFC MUTUAL FUND - HDFC NIFTY ETF,20,"-"
HDFCNIFIT,EQ,HDFC MUTUAL FUND - HDFC NIFTY IT ETF,20,"-"
HDFCPVTBAN,EQ,HDFC MUTUAL FUND - HDFC NIFTY PRIVATE BANK ETF,20,"-"
HDFCQUAL,EQ,HDFC MUTUAL FUND - HDFC NIFTY100 QUALITY 30 ETF,20,"-"
HDFCSENETF,EQ,HDFC MUTUAL FUND - HDFC SENSEX ETF,20,"-"
HDFCSILVER,EQ,HDFC MUTUAL FUND - HDFC SILVER ETF,20,"-"
HDFCVALUE,EQ,HDFC MUTUAL FUND - HDFC NIFTY50 VALUE 20 ETF,20,"-"
HEALTHY,EQ,ADITYA BIRLA SUN LIFE MF-ADITYA BIRLA SUN LIFE NIFTY HEALTHCARE ETF,20,"-"
HEG,EQ,HEG LIMITED,20,"-"
HEIDELBERG,EQ,HEIDELBERGCEMENT INDIA LIMITED,20,"-"
HEMIPROP,EQ,HEMISPHERE PROPERTIES INDIA LIMITED,20,"-"
HERANBA,EQ,HERANBA INDUSTRIES LIMITED,20,"-"
HERCULES,EQ,HERCULES HOISTS LIMITED,20,"-"
HERITGFOOD,EQ,HERITAGE FOODS LIMITED,20,"-"
HESTERBIO,EQ,HESTER BIOSCIENCES LIMITED,20,"-"
HFCL,EQ,HFCL LIMITED,20,"-"
HGINFRA,EQ,H.G. INFRA ENGINEERING LIMITED,20,"-"
HGS,EQ,HINDUJA GLOBAL SOLUTIONS LIMITED,20,"-"
HIGHWAYS,IV,HIGHWAYS INFRASTRUCTURE TRUST,20,"-"
HIKAL,EQ,HIKAL LIMITED,20,"-"
HIL,EQ,HIL LIMITED,20,"-"
HIMATSEIDE,EQ,HIMATSINGKA SEIDE LIMITED,20,"-"
HINDCOMPOS,EQ,HINDUSTAN COMPOSITES LIMITED,20,"-"
HINDOILEXP,EQ,HINDUSTAN OIL EXPLORATION COMPANY LIMITED,20,"-"
HINDWAREAP,EQ,HINDWARE HOME INNOVATION LIMITED,20,"-"
HINDZINC,EQ,HINDUSTAN ZINC LIMITED,20,"-"
HIRECT,EQ,HIND RECTIFIERS LIMITED,20,"-"
HISARMETAL,EQ,HISAR METAL INDUSTRIES LIMITED,20,"-"
HITECH,EQ,HI-TECH PIPES LIMITED,20,"-"
HITECHCORP,EQ,HITECH CORPORATION LIMITED,20,"-"
HITECHGEAR,EQ,THE HI-TECH GEARS LIMITED,20,"-"
HLEGLAS,EQ,HLE GLASCOAT LIMITED,20,"-"
HLVLTD,EQ,HLV LIMITED,20,"-"
HMVL,EQ,HINDUSTAN MEDIA VENTURES LIMITED,20,"-"
HNGSNGBEES,EQ,NIPPON INDIA ETF HANG SENG BEES,20,"-"
HOMEFIRST,EQ,HOME FIRST FINANCE COMPANY INDIA LIMITED,20,"-"
HONDAPOWER,EQ,HONDA INDIA POWER PRODUCTS LIMITED,20,"-"
HOVS,EQ,HOV SERVICES LIMITED,20,"-"
HPAL,EQ,HP ADHESIVES LIMITED,20,"-"
HPL,EQ,HPL ELECTRIC & POWER LIMITED,20,"-"
HSCL,EQ,HIMADRI SPECIALITY CHEMICAL LIMITED,20,"-"
HTMEDIA,EQ,HT MEDIA LIMITED,20,"-"
HUDCO,EQ,HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED,20,"-"
HUHTAMAKI,EQ,HUHTAMAKI INDIA LIMITED,20,"-"
IBMFNIFTY,EQ,INDIABULLS MUTUAL FUND - INDIABULLS NIFTY50 EXCHANGE TRADED FUND,20,"-"
IBREALEST,EQ,INDIABULLS REAL ESTATE LIMITED,20,"-"
ICICI10GS,EQ,ICICI PRU MUTUAL FUND-ICICI PRUDENTIAL NIFTY 10 YR BENCHMARK G-SEC ETF,20,"-"
ICICI500,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL S&P BSE 500 ETF - NA,20,"-"
ICICI5GSEC,EQ,ICICI PRUDENTIAL NIFTY 5 YR BENCHMARK G-SEC ETF,20,"-"
ICICIALPLV,EQ,ICICI PRUDENTIAL NIFTY ALPHA LOW VOLATILITY 30 ETF,20,"-"
ICICIAUTO,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL  NIFTY AUTO ETF,20,"-"
ICICIB22,EQ,ICICI PRUDENTIAL MUTUAL FUND - BHARAT 22 ETF,20,"-"
ICICIBANKN,EQ,ICICI PRUDENTIAL NIFTY BANK ETF - NIFTY BANK INDEX,20,"-"
ICICIBANKP,EQ,ICICI PRUDENTIAL NIFTY PRIVATE BANK ETF - NIFTY PRIVATE BANK INDEX,20,"-"
ICICICOMMO,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY COMMODITIES ETF,20,"-"
ICICICONSU,EQ,ICICI PRUDENTIAL NIFTY INDIA CONSUMPTION ETF,20,"-"
ICICIFIN,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRU NIFTY FIN SER EX-BANK ETF,20,"-"
ICICIFMCG,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY FMCG ETF,20,"-"
ICICIGOLD,EQ,ICICI PRUDENTIAL GOLD ETF,20,"-"
ICICIINFRA,EQ,ICICI PRUDENTIAL MUTUAL FUND-ICICI PRUDENTIAL NIFTY INFRASTRUCTURE ETF,20,"-"
ICICILIQ,EQ,ICICI PRUDENTIAL S&P BSE LIQUID RATE ETF,20,"-"
ICICILOVOL,EQ,ICICI PRUDENTIAL NIFTY 100 LOW VOLATILITY 30 ETF,20,"-"
ICICIM150,EQ,ICICI PRUDENTIAL MUTUAL FUND - ICICI PRUDENTIAL NIFTY MIDCAP 150 ETF,20,"-"
ICICIMCAP,EQ,ICICI PRUDENTIAL S&P BSE MIDCAP SELECT ETF,20,"-"
ICICIMOM30,EQ,ICICI PRUDENTIAL MUTUAL FUND -  ICICI PRU NIFTY 200 MOMENTUM 30 ETF,20,"-"
