Symbol,Series,Security Name,Band,Remarks
CUPID,EQ,Cupid Limited,20,"-"
CYIENT,EQ,Cyient Limited,20,"-"
DAAWAT,EQ,LT Foods Limited,20,"-"
DALBHARAT,EQ,Dalmia Bharat Limited,20,"-"
DALMIASUG,EQ,Dalmia Bharat Sugar and Industries Limited,20,"-"
DAMODARIND,EQ,Damodar Industries Limited,20,"-"
DANGEE,SM,Dangee Dums Limited,20,"-"
DBCORP,EQ,D.B.Corp Limited,20,"-"
DBL,EQ,Dilip Buildcon Limited,20,"-"
DBREALTY,EQ,D B Realty Limited,20,"-"
DCAL,EQ,Dishman Carbogen Amcis Limited,20,"-"
DCBBANK,EQ,DCB Bank Limited,20,"-"
DCI,SM,Dc Infotech And Communication Limited,20,"-"
DCMNVL,EQ,DCM Nouvelle Limited,20,"-"
DCMSHRIRAM,EQ,DCM Shriram Limited,20,"-"
DCW,EQ,DCW Limited,20,"-"
DECCANCE,EQ,Deccan Cements Limited,20,"-"
DEEPAKFERT,EQ,Deepak Fertilizers And Petrochemicals Corporation Limited,20,"-"
DEEPAKNTR,EQ,Deepak Nitrite Limited,20,"-"
DEEPENR,EQ,DEEP ENERGY RESOURCES LIMITED,20,"-"
DELTACORP,EQ,Delta Corp Limited,20,"-"
DEN,EQ,Den Networks Limited,20,"-"
DENORA,EQ,De Nora India Limited,20,"-"
DEVIT,SM,Dev Information Technology Limited,20,"-"
DHAMPURSUG,EQ,Dhampur Sugar Mills Limited,20,"-"
DHANBANK,EQ,Dhanlaxmi Bank Limited,20,"-"
DHANUKA,EQ,Dhanuka Agritech Limited,20,"-"
DHUNINV,EQ,Dhunseri Investments Limited,20,"-"
DIAMONDYD,EQ,Prataap Snacks Limited,20,"-"
DICIND,EQ,DIC India Limited,20,"-"
DIXON,EQ,Dixon Technologies (India) Limited,20,"-"
DLINKINDIA,EQ,D-Link (India) Limited,20,"-"
DMART,EQ,Avenue Supermarts Limited,20,"-"
DOLAT,EQ,Dolat Investments Limited,20,"-"
DOLLAR,EQ,Dollar Industries Limited,20,"-"
DONEAR,EQ,Donear Industries Limited,20,"-"
DPABHUSHAN,SM,D. P. Abhushan Limited,20,"-"
DREDGECORP,EQ,Dredging Corporation of India Limited,20,"-"
DRSDILIP,SM,DRS Dilip Roadlines Limited,20,"-"
DTIL,EQ,Dhunseri Tea & Industries Limited,20,"-"
DWARKESH,EQ,Dwarikesh Sugar Industries Limited,20,"-"
DYNPRO,EQ,Dynemic Products Limited,20,"-"
EBBETF0423,EQ,Edelweiss Mutual Fund - BHARAT Bond  ETF - April 2023,20,"-"
EBBETF0425,EQ,Edelweiss Mutual Fund - BHARAT Bond ETF - April 2025,20,"-"
EBBETF0430,EQ,Edelweiss Mutual Fund - BHARAT Bond  ETF - April 2030,20,"-"
EBBETF0431,EQ,Edelweiss Mutual Fund - BHARAT Bond ETF - April 2031,20,"-"
EBIXFOREX,EQ,EBIXCASH WORLD MONEY INDIA LIMITED,20,"-"
ECLERX,EQ,eClerx Services Limited,20,"-"
EIDPARRY,EQ,EID Parry India Limited,20,"-"
EIFFL,SM,Euro India Fresh Foods Limited,20,"-"
EIHAHOTELS,EQ,EIH Associated Hotels Limited,20,"-"
EIHOTEL,EQ,EIH Limited,20,"-"
EIMCOELECO,EQ,Eimco Elecon (India) Limited,20,"-"
ELECON,EQ,Elecon Engineering Company Limited,20,"-"
ELECTCAST,EQ,Electrosteel Castings Limited,20,"-"
ELECTCAST,W1,Electrosteel Castings Limited,20,"-"
ELECTHERM,EQ,Electrotherm (India) Limited,20,"-"
ELGIEQUIP,EQ,Elgi Equipments Limited,20,"-"
EMAMILTD,EQ,Emami Limited,20,"-"
EMAMIPAP,EQ,Emami Paper Mills Limited,20,"-"
EMBASSY,RR,Embassy Office Parks REIT,20,"-"
EMMBI,EQ,Emmbi Industries Limited,20,"-"
ENDURANCE,EQ,Endurance Technologies Limited,20,"-"
ENGINERSIN,EQ,Engineers India Limited,20,"-"
EPL,EQ,EPL Limited,20,"-"
EQ30,EQ,Edelweiss ETF - Nifty 100 Quality 30,20,"-"
EQUITAS,EQ,Equitas Holdings Limited,20,"-"
ERIS,EQ,Eris Lifesciences Limited,20,"-"
ESABINDIA,EQ,Esab India Limited,20,"-"
ESTER,EQ,Ester Industries Limited,20,"-"
EVEREADY,EQ,Eveready Industries India Limited,20,"-"
EVERESTIND,EQ,Everest Industries Limited,20,"-"
EXCELINDUS,EQ,Excel Industries Limited,20,"-"
EXPLEOSOL,EQ,Expleo Solutions Limited,20,"-"
FACT,EQ,Fertilizers and Chemicals Travancore Limited,20,"-"
FCL,EQ,Fineotex Chemical Limited,20,"-"
FDC,EQ,FDC Limited,20,"-"
FIEMIND,EQ,Fiem Industries Limited,20,"-"
FILATEX,EQ,Filatex India Limited,20,"-"
FINCABLES,EQ,Finolex Cables Limited,20,"-"
FINEORG,EQ,Fine Organic Industries Limited,20,"-"
FINPIPE,EQ,Finolex Industries Limited,20,"-"
FLUOROCHEM,EQ,Gujarat Fluorochemicals Limited,20,"-"
FORCEMOT,EQ,FORCE MOTORS LTD,20,"-"
FORTIS,EQ,Fortis Healthcare Limited,20,"-"
FOSECOIND,EQ,Foseco India Limited,20,"-"
FSL,EQ,Firstsource Solutions Limited,20,"-"
GABRIEL,EQ,Gabriel India Limited,20,"-"
GAEL,EQ,Gujarat Ambuja Exports Limited,20,"-"
GALAXYSURF,EQ,Galaxy Surfactants Limited,20,"-"
GALLANTT,EQ,Gallantt Metal Limited,20,"-"
GALLISPAT,EQ,Gallantt Ispat Limited,20,"-"
GANDHITUBE,EQ,Gandhi Special Tubes Limited,20,"-"
GANECOS,EQ,Ganesha Ecosphere Limited,20,"-"
GANGAFORGE,SM,Ganga Forging Limited,20,"-"
GANGESSECU,EQ,Ganges Securities Limited,20,"-"
GARFIBRES,EQ,Garware Technical Fibres Limited,20,"-"
GATI,EQ,GATI Limited,20,"-"
GDL,EQ,Gateway Distriparks Limited,20,"-"
GEECEE,EQ,GeeCee Ventures Limited,20,"-"
GENUSPAPER,EQ,Genus Paper & Boards Limited,20,"-"
GENUSPOWER,EQ,Genus Power Infrastructures Limited,20,"-"
GEOJITFSL,EQ,Geojit Financial Services Limited,20,"-"
GEPIL,EQ,GE Power India Limited,20,"-"
GESHIP,EQ,The Great Eastern Shipping Company Limited,20,"-"
GFLLIMITED,EQ,GFL Limited,20,"-"
GHCL,EQ,GHCL Limited,20,"-"
GICHSGFIN,EQ,GIC Housing Finance Limited,20,"-"
GICRE,EQ,General Insurance Corporation of India,20,"-"
GILLETTE,EQ,Gillette India Limited,20,"-"
GIPCL,EQ,Gujarat Industries Power Company Limited,20,"-"
GKWLIMITED,EQ,GKW Limited,20,"-"
GLAXO,EQ,GlaxoSmithKline Pharmaceuticals Limited,20,"-"
GLOBALVECT,EQ,Global Vectra Helicorp Limited,20,"-"
GLOBUSSPR,EQ,Globus Spirits Limited,20,"-"
GMBREW,EQ,GM Breweries Limited,20,"-"
GMDCLTD,EQ,Gujarat Mineral Development Corporation Limited,20,"-"
GNA,EQ,GNA Axles Limited,20,"-"
GNFC,EQ,Gujarat Narmada Valley Fertilizers and Chemicals Limited,20,"-"
GOACARBON,EQ,Goa Carbon Limited,20,"-"
GOCLCORP,EQ,GOCL Corporation Limited,20,"-"
GODFRYPHLP,EQ,Godfrey Phillips India Limited,20,"-"
GODREJAGRO,EQ,Godrej Agrovet Limited,20,"-"
GODREJIND,EQ,Godrej Industries Limited,20,"-"
GOKEX,EQ,Gokaldas Exports Limited,20,"-"
GOLDBEES,EQ,NIPPON INDIA ETF GOLD BEES,20,"-"
GOLDIAM,EQ,Goldiam International Limited,20,"-"
GOLDSHARE,EQ,UTI Mutual Fund - UTI Gold Exchange Traded Fund,20,"-"
GOODLUCK,EQ,Goodluck India Limited,20,"-"
GOODYEAR,EQ,Goodyear India Limited,20,"-"
GPPL,EQ,Gujarat Pipavav Port Limited,20,"-"
GRANULES,EQ,Granules India Limited,20,"-"
GRAPHITE,EQ,Graphite India Limited,20,"-"
GRAVITA,EQ,Gravita India Limited,20,"-"
GREAVESCOT,EQ,Greaves Cotton Limited,20,"-"
GREENLAM,EQ,Greenlam Industries Limited,20,"-"
GREENPLY,EQ,Greenply Industries Limited,20,"-"
GRINDWELL,EQ,Grindwell Norton Limited,20,"-"
GRPLTD,EQ,GRP Limited,20,"-"
GRSE,EQ,Garden Reach Shipbuilders & Engineers Limited,20,"-"
GSCLCEMENT,EQ,Gujarat Sidhee Cement Limited,20,"-"
GSFC,EQ,Gujarat State Fertilizers & Chemicals Limited,20,"-"
GSPL,EQ,Gujarat State Petronet Limited,20,"-"
GSS,EQ,GSS Infotech Limited,20,"-"
GUFICBIO,EQ,Gufic Biosciences Limited,20,"-"
GUJALKALI,EQ,Gujarat Alkalies and Chemicals Limited,20,"-"
GUJAPOLLO,EQ,Gujarat Apollo Industries Limited,20,"-"
GUJGASLTD,EQ,Gujarat Gas Limited,20,"-"
GULFOILLUB,EQ,Gulf Oil Lubricants India Limited,20,"-"
GULFPETRO,EQ,GP Petroleums Limited,20,"-"
HAL,EQ,Hindustan Aeronautics Limited,20,"-"
HAPPSTMNDS,EQ,Happiest Minds Technologies Limited,20,"-"
HARITASEAT,EQ,Harita Seating Systems Limited,20,"-"
HARRMALAYA,EQ,Harrisons  Malayalam Limited,20,"-"
HATSUN,EQ,Hatsun Agro Product Limited,20,"-"
HBANKETF,EQ,HDFC Mutual Fund - HDFC Banking ETF,20,"-"
HBLPOWER,EQ,HBL Power Systems Limited,20,"-"
HCC,EQ,Hindustan Construction Company Limited,20,"-"
HCG,EQ,Healthcare Global Enterprises Limited,20,"-"
HDFCAMC,EQ,HDFC Asset Management Company Limited,20,"-"
HDFCMFGETF,EQ,HDFC Mutual Fund-HDFC Gold Exchange Traded Fund,20,"-"
HDFCNIFETF,EQ,HDFC Mutual Fund - HDFC Nifty ETF,20,"-"
HDFCSENETF,EQ,HDFC Mutual Fund - HDFC SENSEX ETF,20,"-"
HEG,EQ,HEG Limited,20,"-"
HEIDELBERG,EQ,HeidelbergCement India Limited,20,"-"
HERCULES,EQ,Hercules Hoists Limited,20,"-"
HERITGFOOD,EQ,Heritage Foods Limited,20,"-"
HESTERBIO,EQ,Hester Biosciences Limited,20,"-"
HEXAWARE,EQ,Hexaware Technologies Limited,20,"-"
HFCL,EQ,HFCL Limited,20,"-"
HGINFRA,EQ,H.G. Infra Engineering Limited,20,"-"
HGS,EQ,Hinduja Global Solutions Limited,20,"-"
HIKAL,EQ,Hikal Limited,20,"-"
HIL,EQ,HIL Limited,20,"-"
HINDCOMPOS,EQ,Hindustan Composites Limited,20,"-"
HINDCON,SM,Hindcon Chemicals Limited,20,"-"
HINDCOPPER,EQ,Hindustan Copper Limited,20,"-"
HINDOILEXP,EQ,Hindustan Oil Exploration Company Limited,20,"-"
HINDZINC,EQ,Hindustan Zinc Limited,20,"-"
HISARMETAL,EQ,Hisar Metal Industries Limited,20,"-"
HITECH,EQ,Hi-Tech Pipes Limited,20,"-"
HLVLTD,EQ,HLV LIMITED,20,"-"
HMVL,EQ,Hindustan Media Ventures Limited,20,"-"
HNGSNGBEES,EQ,NIPPON INDIA ETF HANG SENG BEES,20,"-"
HONAUT,EQ,Honeywell Automation India Limited,20,"-"
HONDAPOWER,EQ,Honda India Power Products Limited,20,"-"
HPIL,SM,Hindprakash Industries Limited,20,"-"
HPL,EQ,HPL Electric & Power Limited,20,"-"
HSCL,EQ,Himadri Speciality Chemical Limited,20,"-"
HSIL,EQ,HSIL Limited,20,"-"
HUDCO,EQ,Housing & Urban Development Corporation Limited,20,"-"
IBMFNIFTY,EQ,Indiabulls Mutual Fund - Indiabulls Nifty50 Exchange Traded Fund,20,"-"
IBREALEST,EQ,Indiabulls Real Estate Limited,20,"-"
IBVENTPP,E1,Indiabulls Ventures Limited,20,"-"
IBVENTURES,EQ,Indiabulls Ventures Limited,20,"-"
ICICI500,EQ,ICICI Prudential Mutual Fund - ICICI Prudential S&P BSE 500 ETF - NA,20,"-"
ICICIALPLV,EQ,ICICI Prudential Mutual Fund -ICICI Prudential Alpha Low Vol 30 ETF,20,"-"
ICICIB22,EQ,ICICI Prudential Mutual Fund - BHARAT 22 ETF,20,"-"
ICICIBANKN,EQ,ICICI Prudential Bank ETF Nifty Bank Index,20,"-"
ICICIBANKP,EQ,ICICI Prudential Private Banks ETF-NIFTY Private Bank Index,20,"-"
ICICIGI,EQ,ICICI Lombard General Insurance Company Limited,20,"-"
ICICIGOLD,EQ,ICICI Prudential Gold ETF,20,"-"
ICICILIQ,EQ,ICICI Prudential Mutual Fund - ICICI Prudential Liquid ETF - NO NA,20,"-"
ICICILOVOL,EQ,ICICI Prudential Nifty Low Vol 30 ETF,20,"-"
ICICIM150,EQ,ICICI Prudential Mutual Fund - ICICI Prudential Midcap 150 ETF,20,"-"
ICICIMCAP,EQ,ICICI Prudential Midcap Select ETF,20,"-"
ICICINF100,EQ,ICICI Prudential Nifty 100 ETF,20,"-"
ICICINIFTY,EQ,ICICI Prudential Nifty ETF,20,"-"
ICICINV20,EQ,ICICI Prudential NV20 ETF,20,"-"
ICICINXT50,EQ,ICICI Prudential Mutual Fund - ICICI Prudential Nifty Next 50 ETF,20,"-"
ICICISENSX,EQ,ICICI Prudential Sensex ETF,20,"-"
ICICITECH,EQ,ICICI Prudential Mutual Fund - ICICI Prudential IT ETF,20,"-"
ICRA,EQ,ICRA Limited,20,"-"
IDBI,EQ,IDBI Bank Limited,20,"-"
IDBIGOLD,EQ,IDBI Mutual Fund - IDBI Gold Exchange Traded Fund,20,"-"
IDFC,EQ,IDFC Limited,20,"-"
IDFNIFTYET,EQ,IDFC Mutual Fund - IDFC Nifty ETF,20,"-"
IEX,EQ,Indian Energy Exchange Limited,20,"-"
IFBAGRO,EQ,IFB Agro Industries Limited,20,"-"
IFBIND,EQ,IFB Industries Limited,20,"-"
IFCI,EQ,IFCI Limited,20,"-"
IFGLEXPOR,EQ,IFGL Refractories Limited,20,"-"
IGARASHI,EQ,Igarashi Motors India Limited,20,"-"
IIFL,EQ,IIFL Finance Limited,20,"-"
IIFLSEC,EQ,IIFL Securities Limited,20,"-"
IIFLWAM,EQ,Iifl Wealth Management Limited,20,"-"
IMFA,EQ,Indian Metals & Ferro Alloys Limited,20,"-"
IMPAL,EQ,India Motor Parts and Accessories Limited,20,"-"
INDHOTEL,EQ,The Indian Hotels Company Limited,20,"-"
INDIACEM,EQ,The India Cements Limited,20,"-"
INDIAGLYCO,EQ,India Glycols Limited,20,"-"
INDIAMART,EQ,Indiamart Intermesh Limited,20,"-"
INDIANB,EQ,Indian Bank,20,"-"
INDIANCARD,EQ,Indian Card Clothing Company Limited,20,"-"
INDIANHUME,EQ,Indian Hume Pipe Company Limited,20,"-"
INDIGRID,IV,India Grid Trust,20,"-"
INDINFR,IV,IndInfravit Trust,20,"-"
INDNIPPON,EQ,India Nippon Electricals Limited,20,"-"
INDOCO,EQ,Indoco Remedies Limited,20,"-"
INDOSTAR,EQ,IndoStar Capital Finance Limited,20,"-"
INDOTECH,EQ,Indo Tech Transformers Limited,20,"-"
INDRAMEDCO,EQ,Indraprastha Medical Corporation Limited,20,"-"
INDTERRAIN,EQ,Indian Terrain Fashions Limited,20,"-"
INEOSSTYRO,EQ,INEOS Styrolution India Limited,20,"-"
INFRABEES,EQ,NIPPON INDIA ETF INFRA BEES,20,"-"
INGERRAND,EQ,Ingersoll Rand (India) Limited,20,"-"
INOXLEISUR,EQ,INOX Leisure Limited,20,"-"
INOXWIND,EQ,Inox Wind Limited,20,"-"
INSECTICID,EQ,Insecticides (India) Limited,20,"-"
INVENTURE,EQ,Inventure Growth & Securities Limited,20,"-"
IOB,EQ,Indian Overseas Bank,20,"-"
IOLCP,EQ,IOL Chemicals and Pharmaceuticals Limited,20,"-"
IPCALAB,EQ,IPCA Laboratories Limited,20,"-"
IRB,EQ,IRB Infrastructure Developers Limited,20,"-"
IRBINVIT,IV,IRB InvIT Fund,20,"-"
IRCON,EQ,Ircon International Limited,20,"-"
IRCTC,EQ,Indian Railway Catering And Tourism Corporation Limited,20,"-"
IRISDOREME,SM,Iris Clothings Limited,20,"-"
ISEC,EQ,ICICI Securities Limited,20,"-"
ITDC,EQ,India Tourism Development Corporation Limited,20,"-"
ITDCEM,EQ,ITD Cementation India Limited,20,"-"
ITI,EQ,ITI Limited,20,"-"
IVZINGOLD,EQ,Invesco India Gold Exchange Traded Fund,20,"-"
IVZINNIFTY,EQ,Invesco India Nifty Exchange Traded Fund,20,"-"
JAGRAN,EQ,Jagran Prakashan Limited,20,"-"
JAGSNPHARM,EQ,Jagsonpal Pharmaceuticals Limited,20,"-"
JAICORPLTD,EQ,Jai Corp Limited,20,"-"
JAKHARIA,SM,JAKHARIA FABRIC LIMITED,20,"-"
JAMNAAUTO,EQ,Jamna Auto Industries Limited,20,"-"
JASH,EQ,Jash Engineering Limited,20,"-"
JAYBARMARU,EQ,Jay Bharat Maruti Limited,20,"-"
JAYSREETEA,EQ,Jayshree Tea & Industries Limited,20,"-"
JBMA,EQ,JBM Auto Limited,20,"-"
JCHAC,EQ,Johnson Controls - Hitachi Air Conditioning India Limited,20,"-"
JINDALPHOT,EQ,Jindal Photo Limited,20,"-"
JINDALPOLY,EQ,Jindal Poly Films Limited,20,"-"
JINDALSAW,EQ,Jindal Saw Limited,20,"-"
J&KBANK,EQ,The Jammu & Kashmir Bank Limited,20,"-"
JKCEMENT,EQ,JK Cement Limited,20,"-"
JKIL,EQ,J.Kumar Infraprojects Limited,20,"-"
JKLAKSHMI,EQ,JK Lakshmi Cement Limited,20,"-"
JKPAPER,EQ,JK Paper Limited,20,"-"
JKTYRE,EQ,JK Tyre & Industries Limited,20,"-"
JMA,EQ,Jullundur Motor Agency (Delhi) Limited,20,"-"
JMCPROJECT,EQ,JMC Projects (India)  Limited,20,"-"
JMFINANCIL,EQ,JM Financial Limited,20,"-"
JOCIL,EQ,Jocil Limited,20,"-"
JSL,EQ,Jindal Stainless Limited,20,"-"
JSLHISAR,EQ,Jindal Stainless (Hisar) Limited,20,"-"
JSWENERGY,EQ,JSW Energy Limited,20,"-"
JSWHL,EQ,JSW Holdings Limited,20,"-"
JTEKTINDIA,EQ,Jtekt India Limited,20,"-"
JUBILANT,EQ,Jubilant Life Sciences Limited,20,"-"
JUBLINDS,EQ,Jubilant Industries Limited,20,"-"
JUNIORBEES,EQ,NIPPON INDIA ETF JUNIOR BEES,20,"-"
JYOTHYLAB,EQ,Jyothy Labs Limited,20,"-"
KABRAEXTRU,EQ,Kabra Extrusion Technik Limited,20,"-"
KAJARIACER,EQ,Kajaria Ceramics Limited,20,"-"
KALPATPOWR,EQ,Kalpataru Power Transmission Limited,20,"-"
KAMATHOTEL,EQ,Kamat Hotels (I) Limited,20,"-"
KANORICHEM,EQ,Kanoria Chemicals & Industries Limited,20,"-"
KANSAINER,EQ,Kansai Nerolac Paints Limited,20,"-"
KARURVYSYA,EQ,Karur Vysya Bank Limited,20,"-"
KCP,EQ,KCP Limited,20,"-"
KCPSUGIND,EQ,KCP Sugar and Industries Corporation Limited,20,"-"
KEC,EQ,KEC International Limited,20,"-"
KEI,EQ,KEI Industries Limited,20,"-"
KENNAMET,EQ,Kennametal India Limited,20,"-"
KESORAMIND,EQ,Kesoram Industries Limited,20,"-"
KEYFINSERV,EQ,Keynote Financial Services Limited,20,"-"
KHANDSE,EQ,Khandwala Securities Limited,20,"-"
KHFM,SM,Khfm Hospitality And Facility Management Services Limited,20,"-"
KICL,EQ,Kalyani Investment Company Limited,20,"-"
KINGFA,EQ,Kingfa Science & Technology (India) Limited,20,"-"
KIRIINDUS,EQ,Kiri Industries Limited,20,"-"
KIRLFER,EQ,Kirloskar Ferrous Industries Ltd,20,"-"
KIRLOSBROS,EQ,Kirloskar Brothers Limited,20,"-"
KIRLOSENG,EQ,Kirloskar Oil Engines Limited,20,"-"
KIRLOSIND,EQ,Kirloskar Industries Limited,20,"-"
KITEX,EQ,Kitex Garments Limited,20,"-"
KKCL,EQ,Kewal Kiran Clothing Limited,20,"-"
KMSUGAR,EQ,K.M.Sugar Mills Limited,20,"-"
KNRCON,EQ,KNR Constructions Limited,20,"-"
KOKUYOCMLN,EQ,Kokuyo Camlin Limited,20,"-"
KOLTEPATIL,EQ,Kolte - Patil Developers Limited,20,"-"
KOTAKBKETF,EQ,Kotak Mahindra MF - Kotak Banking ETF - Dividend Payout Option,20,"-"
KOTAKGOLD,EQ,Kotak Mutual Fund - Gold Exchange Traded Fund,20,"-"
KOTAKNIFTY,EQ,Kotak Mahindra Mutual Fund-Kotak Nifty ETF,20,"-"
KOTAKNV20,EQ,Kotak Mahindra MF - Kotak NV 20 ETF - DPO,20,"-"
KOTAKPSUBK,EQ,Kotak Mahindra Mutual Fund,20,"-"
KOTARISUG,EQ,Kothari Sugars And Chemicals Limited,20,"-"
KOTHARIPET,EQ,Kothari Petrochemicals Limited,20,"-"
KPITTECH,EQ,KPIT Technologies Limited,20,"-"
KPRMILL,EQ,K.P.R. Mill Limited,20,"-"
KRBL,EQ,KRBL Limited,20,"-"
KRITIKA,SM,Kritika Wires Limited,20,"-"
KSB,EQ,Ksb Limited,20,"-"
KSCL,EQ,Kaveri Seed Company Limited,20,"-"
KSHITIJPOL,SM,Kshitij Polyline Limited,20,"-"
KSL,EQ,Kalyani Steels Limited,20,"-"
KTKBANK,EQ,The Karnataka Bank Limited,20,"-"
LAKSHVILAS,EQ,Lakshmi Vilas Bank Limited,20,"-"
LALPATHLAB,EQ,Dr. Lal Path Labs Ltd.,20,"-"
LAMBODHARA,EQ,Lambodhara Textiles Limited,20,"-"
LAOPALA,EQ,La Opala RG Limited,20,"-"
LAURUSLABS,EQ,Laurus Labs Limited,20,"-"
LAXMICOT,SM,Laxmi Cotspin Limited,20,"-"
LAXMIMACH,EQ,Lakshmi Machine Works Limited,20,"-"
LGBBROSLTD,EQ,LG Balakrishnan & Bros Limited,20,"-"
LGHL,SM,Laxmi Goldorna House Limited,20,"-"
LIBAS,EQ,Libas Designs Limited,20,"-"
LIBERTSHOE,EQ,Liberty Shoes Limited,20,"-"
LICNETFGSC,EQ,LIC MF - LIC MF G-sec LT ETF - GO,20,"-"
LICNETFN50,EQ,LIC MF - LIC MF EXCHANGE TRADED FUND - NIFTY 50,20,"-"
LICNETFSEN,EQ,LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SENSEX,20,"-"
LICNFNHGP,EQ,LIC MF - LIC MF ETF - Nifty 100,20,"-"
LINCOLN,EQ,Lincoln Pharmaceuticals Limited,20,"-"
LINCPEN,EQ,Linc Pen & Plastics Limited,20,"-"
LINDEINDIA,EQ,Linde India Limited,20,"-"
LIQUIDETF,EQ,DSP LIQUID ETF,20,"-"
LOKESHMACH,EQ,Lokesh Machines Limited,20,"-"
LOTUSEYE,EQ,Lotus Eye Hospital and Institute Limited,20,"-"
LOVABLE,EQ,Lovable Lingerie Limited,20,"-"
LTI,EQ,Larsen & Toubro Infotech Limited,20,"-"
LTTS,EQ,L&T Technology Services Limited,20,"-"
LUMAXIND,EQ,Lumax Industries Limited,20,"-"
LUMAXTECH,EQ,Lumax Auto Technologies Limited,20,"-"
LUXIND,EQ,Lux Industries Limited,20,"-"
M100,EQ,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M100 ETF GO,20,"-"
M50,EQ,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M50 ETF,20,"-"
MAANALU,EQ,Maan Aluminium Limited,20,"-"
MADHAV,EQ,Madhav Marbles and Granites Limited,20,"-"
MADRASFERT,EQ,Madras Fertilizers Limited,20,"-"
MAGADSUGAR,EQ,Magadh Sugar & Energy Limited,20,"-"
MAGMA,EQ,Magma Fincorp Limited,20,"-"
MAHABANK,EQ,Bank of Maharashtra,20,"-"
MAHEPC,EQ,Mahindra EPC Irrigation Limited,20,"-"
MAHICKRA,SM,Mahickra Chemicals Limited,20,"-"
MAHINDCIE,EQ,Mahindra CIE Automotive Limited,20,"-"
MAHLIFE,EQ,Mahindra Lifespace Developers Limited,20,"-"
MAHLOG,EQ,Mahindra Logistics Limited,20,"-"
MAHSCOOTER,EQ,Maharashtra Scooters Limited,20,"-"
MAHSEAMLES,EQ,Maharashtra Seamless Limited,20,"-"
MAITHANALL,EQ,Maithan Alloys Limited,20,"-"
MALUPAPER,EQ,Malu Paper Mills Limited,20,"-"
MAN50ETF,EQ,Mirae Asset Mutual Fund - Mirae Asset Nifty 50 ETF,20,"-"
MANAKSIA,EQ,Manaksia Limited,20,"-"
MANALIPETC,EQ,Manali Petrochemicals Limited,20,"-"
MANGCHEFER,EQ,Mangalore Chemicals & Fertilizers Limited,20,"-"
MANGLMCEM,EQ,Mangalam Cement Limited,20,"-"
MANINDS,EQ,Man Industries (India) Limited,20,"-"
MANINFRA,EQ,Man Infraconstruction Limited,20,"-"
MANXT50,EQ,Mirae Asset Mutual Fund - MIRAE ASSET NIFTY NEXT 50 ETF (MANXT50) - Mi,20,"-"
MARALOVER,EQ,Maral Overseas Limited,20,"-"
MARINE,SM,Marine Electricals (India) Limited,20,"-"
MARKSANS,EQ,Marksans Pharma Limited,20,"-"
MASFIN,EQ,MAS Financial Services Limited,20,"-"
MAXHEALTH,EQ,Max Healthcare Institute Limited,20,"-"
MAXIND,EQ,Max India Limited,20,"-"
MAXVIL,EQ,Max Ventures and Industries Limited,20,"-"
MAYURUNIQ,EQ,Mayur Uniquoters Ltd,20,"-"
MAZDA,EQ,Mazda Limited,20,"-"
MAZDOCK,EQ,Mazagon Dock Shipbuilders Limited,20,"-"
MCL,EQ,Madhav Copper Limited,20,"-"
MCX,EQ,Multi Commodity Exchange of India Limited,20,"-"
MEGH,EQ,Meghmani Organics Limited,20,"-"
MENONBE,EQ,Menon Bearings Limited,20,"-"
METROPOLIS,EQ,Metropolis Healthcare Limited,20,"-"
MGEL,SM,Mangalam Global Enterprise Limited,20,"-"
MHRIL,EQ,Mahindra Holidays & Resorts India Limited,20,"-"
MIDHANI,EQ,Mishra Dhatu Nigam Limited,20,"-"
MINDACORP,EQ,Minda Corporation Limited,20,"-"
MINDAIND,EQ,Minda Industries Limited,20,"-"
MINDSPACE,RR,Mindspace Business Parks REIT,20,"-"
MIRZAINT,EQ,Mirza International Limited,20,"-"
MMFL,EQ,MM Forgings Limited,20,"-"
MMNL,IT,MIG Media Neurons Limited,20,"-"
MMTC,EQ,MMTC Limited,20,"-"
MOIL,EQ,MOIL Limited,20,"-"
MOKSH,SM,Moksh Ornaments Limited,20,"-"
MOLDTECH,EQ,Mold-Tek Technologies Limited,20,"-"
MOLDTKPAC,EQ,Mold-Tek Packaging Limited,20,"-"
MONTECARLO,EQ,Monte Carlo Fashions Limited,20,"-"
MOREPENLAB,EQ,Morepen Laboratories Limited,20,"-"
MOTILALOFS,EQ,Motilal Oswal Financial Services Limited,20,"-"
MPHASIS,EQ,MphasiS Limited,20,"-"
MPSLTD,EQ,MPS Limited,20,"-"
MRPL,EQ,Mangalore Refinery and Petrochemicals Limited,20,"-"
MSTCLTD,EQ,Mstc Limited,20,"-"
MTEDUCARE,EQ,MT Educare Limited,20,"-"
MTNL,EQ,Mahanagar Telephone Nigam Limited,20,"-"
MUNJALAU,EQ,Munjal Auto Industries Limited,20,"-"
MUNJALSHOW,EQ,Munjal Showa Limited,20,"-"
MURUDCERA,EQ,Murudeshwar Ceramics Limited,20,"-"
MUTHOOTCAP,EQ,Muthoot Capital Services Limited,20,"-"
N100,EQ,Motilal Oswal Mutual Fund-Motilal Oswal MOSt Shares NASDAQ 100 ETF -GO,20,"-"
NACLIND,EQ,NACL Industries Limited,20,"-"
